timestamp,open,high,low,close,adjusted close,volume,dividend amount
2000-01-07,79.5,86.25,76.5,84.94,18.846,40759700,0.0
2000-01-14,84.19,86.0,82.81,83.75,18.582,25453500,0.0
2000-01-21,82.75,85.88,82.38,85.0,18.8593,24487600,0.0
2000-01-28,85.44,86.31,78.88,78.88,17.5014,27294200,0.0
2000-02-04,78.63,84.88,77.88,80.88,17.9452,29943700,0.0
2000-02-11,79.5,81.88,72.69,73.88,16.4867,27411400,0.44
2000-02-18,74.5,80.56,74.44,75.0,16.7366,28140200,0.0
2000-02-25,76.25,76.94,70.0,71.06,15.8574,21161700,0.0
2000-03-03,71.0,77.69,69.88,75.69,16.8906,26119500,0.0
2000-03-10,74.0,82.0,72.0,77.03,17.1896,36813300,0.0
2000-03-17,76.5,79.94,74.38,77.13,17.2119,28462400,0.0
2000-03-24,76.19,77.75,74.31,77.25,17.2387,27369700,0.0
2000-03-31,77.25,81.94,75.63,78.0,17.4061,32280000,0.0
2000-04-07,77.75,83.13,77.69,79.56,17.7542,27731200,0.0
2000-04-14,79.0,81.75,78.0,78.75,17.5734,24555400,0.0
2000-04-20,78.63,79.38,75.0,79.0,17.6292,24212200,0.0
2000-04-28,78.63,81.5,77.19,77.69,17.3369,24211200,0.0
2000-05-05,78.31,80.0,77.0,80.0,17.8524,20589800,0.0
2000-05-12,79.88,83.38,78.75,82.02,18.4002,23034800,0.44
2000-05-19,81.94,83.88,79.94,81.75,18.3397,22156500,0.0
2000-05-26,82.38,83.94,80.69,82.38,18.481,21009800,0.0
2000-06-02,82.0,83.88,78.63,79.19,17.7654,25273600,0.0
2000-06-09,79.0,82.5,78.75,79.19,17.7654,25207000,0.0
2000-06-16,79.88,84.38,79.88,84.38,18.9297,30444600,0.0
2000-06-23,83.94,84.75,81.75,83.13,18.6492,21183500,0.0
2000-06-30,83.25,84.19,77.69,78.5,17.6106,25597100,0.0
2000-07-07,78.81,79.75,76.56,78.52,17.615,21283300,0.0
2000-07-14,78.5,80.75,76.44,77.56,17.3997,20363700,0.0
2000-07-21,79.94,79.94,76.88,77.13,17.3032,24007600,0.0
2000-07-28,77.0,81.0,75.13,80.0,17.9471,30679400,0.0
2000-08-04,80.06,83.56,79.19,81.7,18.3284,29217600,0.0
2000-08-11,80.88,82.44,80.38,81.38,18.3558,18127700,0.44
2000-08-18,82.19,84.0,81.25,82.94,18.7077,18826500,0.0
2000-08-25,83.0,84.75,82.44,82.94,18.7077,19258300,0.0
2000-09-01,82.69,83.81,81.19,82.5,18.6085,17912200,0.0
2000-09-08,83.13,84.19,82.25,83.5,18.834,20204300,0.0
2000-09-15,83.5,89.88,83.44,89.5,20.1874,36712400,0.0
2000-09-22,89.13,90.75,84.88,86.5,19.5107,40450100,0.0
2000-09-29,85.88,89.94,84.31,89.11,20.0994,35306600,0.0
2000-10-06,89.38,91.69,87.94,89.44,20.1738,29033400,0.0
2000-10-13,89.44,95.44,89.25,90.5,20.4129,41384800,0.0
2000-10-20,90.5,90.5,85.81,88.44,19.9483,31309300,0.0
2000-10-27,88.38,90.25,86.25,87.56,19.7498,26529300,0.0
2000-11-03,87.56,92.06,87.38,87.5,19.7362,30202900,0.0
2000-11-10,87.75,91.25,86.81,89.56,20.2998,23351000,0.44
2000-11-17,89.63,91.69,88.31,90.31,20.4698,22696100,0.0
2000-11-24,90.56,94.69,90.56,94.44,21.4059,18626200,0.0
2000-12-01,93.5,94.31,86.56,88.81,20.1298,31074400,0.0
2000-12-08,88.81,91.38,85.69,88.5,20.0595,30478600,0.0
2000-12-15,88.56,88.69,84.13,84.13,19.069,39201700,0.0
2000-12-22,84.25,88.5,84.06,86.81,19.6765,29308300,0.0
2000-12-29,86.81,89.31,86.0,86.94,19.7059,18218500,0.0
2001-01-05,86.69,89.75,81.94,83.25,18.8695,38631900,0.0
