Symbol,Beta,Alpha_monthly,Alpha_annual,Corr,R2,N_obs
KLAC,1.1999942775821495,0.01189740094928442,0.15249159056762718,0.7289325317876258,0.5313426358983182,59
KMB,0.42733632612620914,-0.004257528626482289,-0.04991080802405756,0.41471528816036546,0.17198877023393497,59
KMI,0.9747081567415582,2.4124697665496922e-05,0.00028953478714410785,0.6513141662561117,0.42421014316589395,59
KMX,1.7875743487880675,-0.01949939279145668,-0.2104595161255145,0.7194962431647605,0.5176748439282041,59
KO,0.6333675301117053,-0.0034847150905904546,-0.04102436416963917,0.5959297358618356,0.35513225008435717,59
KR,0.45568303116564196,0.01001807650680488,0.12706706259338274,0.36620226447759174,0.13410409850851604,59
L,0.8370685149491944,-2.8427755364964294e-05,-0.00034107973237296196,0.6735079966158493,0.4536130215054948,59
LDOS,0.6343816550707179,3.835624813970824e-05,0.0004603720894080787,0.41738516509651014,0.17421037604264103,59
LEN,1.6842695348379486,-0.0024458791499978837,-0.028958917765635306,0.7451298503565881,0.5552184938924314,59
LH,1.0638440171678667,-0.002996405802815033,-0.03537017104673701,0.6697107627302639,0.4485125057167518,59
LHX,0.7469981102992029,-0.007283938004917839,-0.08398921914936897,0.5412040105271239,0.2929017810106432,59
LII,1.0998590304325588,0.00633663344230124,0.07874647602817708,0.7354170849411527,0.5408382888233425,59
LIN,0.9274823788965356,0.0038453313974643076,0.04713250856194984,0.7589421958450709,0.575993256634138,59
LKQ,1.2928816662105913,-0.009329330952190764,-0.10638251168218227,0.7045272470790682,0.49635864187681045,59
LLY,0.3858405010164044,0.02489900514625423,0.34329951771163025,0.23702252868523538,0.056179679104343225,59
LMT,0.4631396476010454,-0.00150314784297809,-0.01788939485223051,0.3768546470434096,0.14201942499821282,59
LNT,0.6199030946840501,-0.0044701210883574425,-0.05234209678911517,0.563422181896329,0.31744455505282004,59
LOW,1.0868126358032693,0.003393581657859147,0.04149172607267282,0.7079451015138065,0.5011862667573939,59
LRCX,1.4435687033954474,0.002195763069751876,0.026669708216011667,0.6912657227411517,0.47784829943684687,59
LULU,1.1204382360774627,-0.0032238108583763315,-0.038007113066513276,0.540903926807236,0.2925770580354877,59
LUV,1.1575573362814857,-0.01896868978336918,-0.20531608892435782,0.5641107691715073,0.31822095989526955,59
LVS,1.1101812463054594,-0.014393281664468979,-0.1596816213868325,0.5186385492984068,0.26898594481835597,59
LW,0.7663099006521584,-0.0123766249500634,-0.1388152650864961,0.38238738639088443,0.14622011327085155,59
LYB,1.0975541255645254,-0.0069068468408240834,-0.07980503609868983,0.6378058126686842,0.4067962546739607,59
LYV,1.3623240792241693,-0.002254153117976051,-0.02671698490675256,0.6494678724553044,0.4218085173516195,59
MA,1.0735730470885767,-0.0016490384557374055,-0.019609968722164473,0.7363045570572336,0.542144400743249,59
MAA,0.932222197431336,-0.004796789089072879,-0.056066884203740064,0.7305598569551723,0.5337177045943619,59
MAR,1.5809899705093617,-0.002718885477331687,-0.032143126234056574,0.7288862001194789,0.531275092724613,59
MAS,1.217125044034494,-0.003361880735457219,-0.039604917249183136,0.7318402623770182,0.5355901696360628,59
MCD,0.7196579678061596,-0.0008918519288152078,-0.010649882505467168,0.6991872979618416,0.48886287763118114,59
MCHP,1.4603798403127137,-0.009759934229958914,-0.11103240470881581,0.7140830522466701,0.5099146055059206,59
MCK,0.478210038572398,0.018138922769641803,0.2407505792132778,0.3821138979923763,0.14601103103892815,59
MCO,1.2676162981996726,-0.0012757981924072046,-0.015202608217073421,0.8721066556476412,0.7605700188249135,59
MDLZ,0.548707639329453,-0.003972466408668558,-0.046641753360853855,0.5367758467123841,0.2881283096137969,59
MDT,0.8367219846515915,-0.012833785082716069,-0.1435867020599304,0.6619731469537795,0.43820844728789016,59
MET,1.0472189171479134,0.000821773336445418,0.009905972906515847,0.6139900041831616,0.3769837252368388,59
META,1.1375178663174146,0.0067941926196321036,0.08464700524091673,0.49909737844511914,0.2490981931707905,59
MGM,2.2694494838998347,-0.018523807074571554,-0.2009807623938078,0.7486224940160525,0.5604356385468146,59
MHK,1.4694399899056316,-0.015702391245540848,-0.17297781367714749,0.5994005837733734,0.3592810598278608,59
MKC,0.7519563115682306,-0.007871366314676626,-0.09047255776723251,0.5940932418418189,0.35294678000212193,59
MLM,0.9148149242809618,0.002479278568134422,0.030160404591838663,0.5938976036701616,0.3527143636451604,59
MMC,0.9496180053198925,0.0023745120371703706,0.0288692339420078,0.8075252793410488,0.6520970767748389,59
MMM,0.8959687985229399,-0.006371557746681935,-0.07383540622756102,0.6186395080307279,0.382714840896501,59
MNST,0.7222672770671866,-0.0001848354347258425,-0.002215771772272168,0.5880445175494238,0.3457963546199346,59
MO,0.716563270394352,0.0003544859993290239,0.004262135380995513,0.5200313550222483,0.2704326102062756,59
MOH,0.5059278763387278,0.008443920921904768,0.10616783961847931,0.36781546727185865,0.13528821796441573,59
MOS,1.4193453966367833,-0.008648889559882312,-0.09898925808213999,0.5716325462749936,0.32676376796083273,59
MPC,1.4901985078569817,0.004554220272242695,0.056040539560182845,0.5761867372076793,0.3319911561340313,59
MPWR,1.0099197730684308,0.011343679390160004,0.1449464505764626,0.4678732218483755,0.2189053517227792,59
MRK,0.3877944504935233,0.0006362793110568322,0.00766212867544791,0.33236622589008363,0.1104673081124181,59
MRNA,1.2349325699663003,-0.00011705271391457793,-0.0014037286314165787,0.2893904658124183,0.08374684170312843,59
MS,1.3487077929780769,0.004595369502509066,0.05655975549934533,0.7597979719537925,0.5772929581850961,59
MSCI,1.0688960566537697,0.0026223448972548906,0.031925991268988874,0.6696715826617525,0.44846002862469647,59
MSFT,0.8687817515401959,0.007007844842020198,0.08741231211433864,0.7391097475784157,0.5462832189654294,59
MSI,1.0233572814738015,0.00699442607048382,0.08723844254919699,0.7838886995663991,0.6144814933079003,59
MTB,0.7959666881602321,-0.003954011485901994,-0.04642975987320341,0.4517025286205507,0.20403517436219945,59
MTCH,1.280091276899975,-0.027239895304100394,-0.2820916418065611,0.536323313045651,0.2876426961162633,59
MTD,1.089603273443852,-0.0027758050321945267,-0.0328058002772289,0.7042159068543615,0.4959200434667108,59
MU,1.1699748372258247,-0.0034176221080325364,-0.04024929086352613,0.5590387519835506,0.3125243262193258,59
NCLH,2.9419048384674684,-0.038513063898801256,-0.375804471366169,0.6670802936507958,0.44499611817723195,59
NDAQ,0.973089826782899,0.0028865519961062073,0.03519387379928118,0.7280184883645514,0.5300109194006065,59
NDSN,0.919607380390212,-0.005108209262901377,-0.05960531030275784,0.6740483084313633,0.4543411220991823,59
NEE,0.5767257982218992,-0.003608635356754309,-0.04245441073968581,0.3977680379348345,0.15821941200252795,59
NEM,0.47976853180921425,-0.00649650161783711,-0.07523196760881679,0.2470894236000164,0.06105318325498834,59
NFLX,1.3162425955514334,0.003325764423615464,0.040647333527668916,0.5293864854624042,0.28025005099023625,59
NI,0.5577985867678106,0.00021308150583900821,0.0025599768455779603,0.5300324789576678,0.28093442875001057,59
NKE,1.0110842034274348,-0.013469977475279785,-0.15018639967987657,0.5876860354001656,0.3453748762043647,59
NOC,0.3370902442159418,0.00035330105535279427,0.004247860601821474,0.2781402163678913,0.0773619799611774,59
NOW,0.9628836953952884,0.009483118219895385,0.11992445106081995,0.6409183784022681,0.4107763677737929,59
NRG,1.1289412063452182,0.006775702906902135,0.0844079956860524,0.5626577664951247,0.31658376219728224,59
NSC,1.3118558920222987,-0.00896322542275926,-0.10241157647307397,0.80414175479545,0.6466439618055057,59
NTAP,1.1800468299376146,0.003925266277952285,0.04813352826679673,0.7347057833092369,0.5397925880280393,59
NTRS,1.083307749660015,-0.00748527541964677,-0.08621609948490039,0.7479725388546096,0.5594629188806104,59
NUE,1.595439663086992,0.0018306165855190588,0.022189930599433527,0.6490164534893844,0.4212223568999383,59
NVDA,1.6137233788073164,0.0378261229079131,0.5613316965640531,0.6175820454291241,0.3814075828364207,59
NVR,1.2080165933659257,0.0010410110169811002,0.012563905438454315,0.7333572846571166,0.5378129069596591,59
NWS,1.3696396088315685,0.0009091837122062966,0.01096492681656791,0.7374362448719103,0.543812215250784,59
NWSA,1.3397897636007015,-9.81232050696404e-05,-0.0011768432098512305,0.7279750085123321,0.52994761301853,59
NXPI,1.4754495523947506,-0.004375695960017411,-0.051262919764856196,0.7286726239495881,0.5309637928935779,59
O,1.054479414964092,-0.012664131230859032,-0.1418188389350583,0.7369123690340963,0.5430398396354441,59
ODFL,1.0137311018100605,0.006843473489392963,0.08528427638235114,0.5865346080766788,0.3440228464716632,59
OKE,2.0157782800437194,-0.007566125213340595,-0.0871089364018589,0.6084310976378909,0.3701884005728488,59
OMC,0.9849120718223116,-0.004856458713114853,-0.05674580762586179,0.6297097702901325,0.3965343947988515,59
ON,1.6812542917634141,0.0012522983054899742,0.015131517516749904,0.6383129495127083,0.40744342151561336,59
ORCL,1.0183289804519688,0.010569411877399394,0.13447201030335942,0.6559221309313067,0.43023384184546626,59
ORLY,0.9026649648614762,0.008772851251691234,0.11050528182190389,0.6663484436752458,0.44402024838842225,59
OTIS,0.768187755743776,0.003648968120932972,0.0446771825313419,0.7256541075572212,0.5265738838146671,57
OXY,1.804871874096726,-0.011933884686549738,-0.1341711144411869,0.4686819559487819,0.21966277583197596,59
PANW,1.0978201980895983,0.015070510290534534,0.19661524262235908,0.5553301623733041,0.30839158924156035,59
PAYC,1.163094981815456,-0.018743577692884893,-0.2031251019454806,0.47509626091994417,0.22571645714011168,59
PAYX,0.9924047893141845,0.0006432986920622118,0.007746955949320844,0.7733574378561362,0.5980817266874076,59
PCAR,0.8739336086756242,0.006085661605912869,0.07552253768707207,0.643922740411424,0.4146364956189582,59
PCG,1.0500754642261347,-0.005759496272048854,-0.0669661085712836,0.4887770258920317,0.23890298103985982,59
PEG,0.6752297803311207,0.0012904231165624998,0.015595454170703293,0.5717688011241552,0.3269195619389537,59
PEP,0.5462034551902661,-0.0030361786104700344,-0.0358318458512461,0.6139300090395091,0.37691005599925176,59
PFE,0.5888860787992884,-0.008061885421044608,-0.09256623132552244,0.41003027856263596,0.16812482933815284,59
PFG,1.20731825075722,-0.0023165939882945083,-0.02744765264261395,0.697207905673381,0.4860988637334621,59
PG,0.44200066162110835,0.00148103755006594,0.01791793685012011,0.4602779471880383,0.2118557886676346,59
PGR,0.3935642952246544,0.015127044891955566,0.1974152370087614,0.33584121404625716,0.11278932105206392,59
PH,1.38517037351618,0.007934807924900165,0.0994850288122251,0.7848450788340692,0.6159817977700562,59
PHM,1.7375438081215286,-0.00020132904737939737,-0.002413275159628747,0.7078744447416984,0.5010862295183678,59
PKG,0.7950649367469651,0.008536949002578072,0.10739297742590326,0.596957350314482,0.3563580780944872,59
PLD,1.1061176457180337,-0.006781347691260384,-0.07840862346225941,0.6722716626157829,0.45194918835618897,59
PLTR,1.435189384456104,0.026662525742848803,0.37130014299771785,0.4061729556500621,0.16497646990150733,51
PM,0.583388638538899,0.003972989568735518,0.04873158227925112,0.4918440486176925,0.24191056816064305,59
PNC,1.1564324346927457,-0.0038977229463173528,-0.045782901036891754,0.6703743845806693,0.44940181550191116,59
PNR,1.1980778483247758,0.00389958266218993,0.04781179828700455,0.747406221383752,0.5586160597631381,59
PNW,0.5828405588289785,-0.005471602987182213,-0.06371889751749615,0.44635161737296236,0.1992297663314594,59
PODD,1.1552395645705729,-0.0064169511406019526,-0.07434301479175864,0.5477685441126829,0.30005037791932826,59
POOL,0.9906648326602456,-0.001763101082553049,-0.020953251284549945,0.5484926674571308,0.30084420625423863,59
PPG,1.210728295612835,-0.010410324800424567,-0.11801364638001133,0.7848569322141896,0.616000404044669,59
PPL,0.881721028518963,-0.007522263594838617,-0.08662466497490084,0.6864462751974328,0.4712084887324297,59
PRU,1.2836171957211489,-0.0037412318074270205,-0.0439824158452361,0.7611687141790838,0.5793778114450399,59
PSA,0.7297569146622813,0.00038866368953040416,0.004673947126755618,0.5502742408600154,0.30280174015406625,59
PSKY,1.847978879020703,-0.03478785425779688,-0.346157210785103,0.5612963993834934,0.31505364796087415,59
PSX,1.293038639356424,-0.0052550904647977745,-0.06126998420137486,0.596839814397537,0.35621776405008637,59
PTC,1.1495937371260831,0.002056469234833505,0.024958671364964102,0.7626057972478993,0.5815676019961041,59
PWR,1.0299417742356167,0.02517801902048289,0.3476944197894687,0.6184470655543595,0.3824767728927982,59
PYPL,1.4214609006564576,-0.018503437969360513,-0.20078174994828635,0.608077666998807,0.3697584491027121,59
QCOM,1.2229525136217423,-0.00023796663832242881,-0.0028518651669322548,0.654907868689325,0.4289043164711942,59
RCL,2.728370463164229,-0.012554318027156461,-0.14067275729985296,0.6996067000810171,0.4894495347982502,59
REG,1.2396446559072212,-0.005720268853497951,-0.06652426230706021,0.7374422976100892,0.5438211423044473,59
REGN,0.11195153177073781,0.009688056453407133,0.12265581064497799,0.07070642293111509,0.004999398243713718,59
RF,1.2651405211780897,-0.0020470335396330155,-0.024289718067149857,0.6139424911057486,0.37692538238513223,59
RJF,1.0516613722635384,0.006517629313149522,0.08107701126579903,0.6774858926519294,0.45898713474238156,59
RL,1.5072969275163843,-0.000661329839070704,-0.00790715603418013,0.6929406976686509,0.48016681048551657,59
RMD,0.7036261784070961,-0.0008874808836641917,-0.010597941004233169,0.4003217787408684,0.1602575265342528,59
ROK,1.286710254880793,-0.004238043382705596,-0.04968768151116254,0.7320133278522197,0.5358435121532813,59
ROL,0.716645624869943,0.003411735085075766,0.04171786097366548,0.5400908676646072,0.2916981453347083,59
ROP,1.0211184038469967,-0.004639665409461466,-0.054276981213362,0.8055673307926517,0.6489387244403976,59
ROST,1.078389497914968,-0.004983798311325137,-0.058193186099740224,0.6498838844877747,0.42234906331691924,59
RSG,0.7471830186803871,0.005792488776415417,0.07176767900679804,0.6790334362431473,0.46108640753617636,59
RTX,0.8273648047887747,-0.0032375865971824105,-0.03816664122077218,0.5072649254828147,0.2573177046250855,59
RVTY,1.0255188482299635,-0.007010140755587749,-0.08095291855101583,0.5759394329517523,0.331706230428786,59
SBAC,0.6747937716938934,-0.01001732360447864,-0.1138012362012435,0.4631453280843554,0.21450359492636517,59
SBUX,0.9561004926815599,-0.006777688635952236,-0.07836788050433863,0.6325905049471849,0.4001707469493344,59
SCHW,0.954463453960524,-0.00037667249832936366,-0.004510717504192963,0.4945146943886235,0.2445447829662737,59
SHW,1.1866880062998162,-0.0006983408962645734,-0.008347978681807477,0.7257938702265215,0.5267767420583928,59
SJM,0.24584541441730423,-0.0003583982719102825,-0.004292311727478237,0.22800861516970122,0.05198792859160491,59
SLB,1.6293539818460923,-0.011264099520305151,-0.12710171273175908,0.5801752024700815,0.3366032655612,59
SMCI,1.2451482046296405,0.028311185509818173,0.3979599151265998,0.3263345837848197,0.10649426057401153,59
SNA,0.9698437088055817,0.005074316899933734,0.06262029187924112,0.6542398345764066,0.4280297611465638,59
SNPS,1.0809821712333556,0.009344870934369047,0.11808537185940327,0.6679043008334153,0.44609615507177336,59
SO,0.5096887519601655,-0.00016920333322540445,-0.002028551499348996,0.45162686548975933,0.20396682563210516,59
SPG,1.92631896933508,-0.008717994529213884,-0.09974265961091555,0.7221458599228542,0.5214946430037185,59
SPGI,1.1527480846671148,-0.0017563852701105026,-0.020874207871398265,0.8216839035787777,0.6751644374004581,59
SRE,0.8071024792179473,-0.004462782574899866,-0.05225826586792093,0.6548007424355583,0.42876401229415834,59
STE,0.8412690466979681,-0.0028537637856221034,-0.033712743886523344,0.5967480336887763,0.3561082157114209,59
STLD,1.3527498169010208,0.011324205823789936,0.14468192531097746,0.6256252659657981,0.39140697341477565,59
STT,1.4461573667744114,-0.006748128187742906,-0.07803866939097803,0.7917658951098371,0.6268932326590816,59
STX,1.0819361884452896,-0.000607217313969963,-0.007262321906772562,0.5886438043265426,0.34650152837202497,59
STZ,0.8856180114886208,-0.005282170199060769,-0.06157659652023395,0.6849075840956111,0.46909839875168663,59
SW,1.020677248296796,-0.0003651030902076125,-0.004372449963148339,0.58009259460786,0.336507418318879,59
SWK,1.274654127880779,-0.021701386343875292,-0.23147631398207336,0.6419246641734976,0.41206727447425767,59
SWKS,1.120337118746675,-0.013683859813903639,-0.15239466751811992,0.662163036879938,0.4384598874100622,59
SYF,1.7012205656461485,-0.0018466533939763986,-0.02193615190203546,0.6999292390631471,0.48990093969551607,59
SYK,0.9412028636577154,0.00026623271166664134,0.0031994747645525123,0.7022985625872338,0.49322327101209473,59
SYY,1.2067826452621473,-0.010824291548689333,-0.12243092147732781,0.6676539351082588,0.445761777065543,59
T,0.5874191596781889,-0.004130604485765311,-0.04845653041818143,0.472432668459441,0.22319262622770808,59
TAP,0.868571036302508,-0.006783299895116514,-0.07843036024441397,0.5291107629955716,0.2799581995177559,59
TDG,1.4583171914863367,-0.00041413832038312247,-0.00495835576025172,0.7392862623979706,0.546544177770361,59
TDY,0.9845214661921965,-0.005986442466120315,-0.06951860393503217,0.6865568422373536,0.4713602976229264,59
TECH,1.2421821026031723,-0.0064482686852160645,-0.07469307244145196,0.6282742280622683,0.3947285056472391,59
TEL,1.2993872685385401,-0.003721253996234136,-0.043752340133995316,0.8690100802676632,0.7551785196068105,59
TER,1.4258086933172347,-0.0023415912187022894,-0.027740023128980162,0.635906018961761,0.4043764649517956,59
TFC,1.0678842921353273,-0.009781108412286188,-0.11126048210992967,0.5710974264120624,0.32615227045448103,59
TGT,1.084319170343929,-0.005528128325345416,-0.06435727524891754,0.5863460041351832,0.34380163656529633,59
TJX,0.8766304912041196,0.00406818235279153,0.04992544415729361,0.6682121263548118,0.4465074458076189,59
TKO,1.0493599940217302,0.00865366643526041,0.10893185253794058,0.5262174362823476,0.2769047902475666,59
TMO,0.7474076560514793,0.0006668228143155387,0.00803128617669624,0.586577844325574,0.3440735674536374,59
TMUS,0.5305216337943532,0.011337481386362425,0.14486225197925662,0.447654198520128,0.20039428145269816,59
TPL,1.6952434854867162,0.010822852241442773,0.1378908898112885,0.5297195163402884,0.280602765991789,59
TPR,1.7013680668375657,0.001848936756699629,0.022414262870184443,0.6355108487937884,0.4038740389346014,59
TRGP,2.6794555916061085,0.005108722728007296,0.06305688306098811,0.5867752145237212,0.344305152379359,59
TRMB,1.508741205062448,-0.005716251078640006,-0.06647899642961297,0.8020895606396176,0.6433476632870547,59
TROW,1.4769087886724441,-0.013697385181736523,-0.15253413569257623,0.861794141695713,0.7426891426610507,59
TRV,0.6684924273918118,0.004577813026692721,0.05633820142682833,0.5435848518327149,0.2954844911419946,59
TSCO,0.795857280011068,0.010567970892462369,0.1344525985431566,0.5933799058285807,0.35209971264113527,59
TSLA,2.0889567793471158,0.018767662494209917,0.24997640368405727,0.5727200249636574,0.3280082269943723,59
TSN,0.7984125309008747,-0.012287859191459177,-0.13788598554991005,0.5671922049671533,0.32170699737550124,59
TT,1.0817136373916316,0.011972556186723594,0.15351917897518974,0.7039742976862524,0.4955798118028523,59
TTD,1.3885107397519623,0.01163557788090868,0.14891826579969258,0.45121140748823024,0.20359173424750976,59
TTWO,0.8586998364512308,-0.002422225891354799,-0.028682586515445307,0.5321349064388443,0.2831675586506776,59
TXN,0.9473672880418496,7.816158656500337e-05,0.0009383423532691726,0.7372372278762864,0.5435187301667115,59
TXT,1.311858413171823,-0.003969603101699891,-0.04660886510771134,0.7278043489048291,0.5296991702847823,59
TYL,0.7525798248312595,0.0016202691340917322,0.019617436788347486,0.5476818448246715,0.2999554031505556,59
UAL,1.5374069628895952,-0.010135812619479349,-0.11507320661909881,0.5241295236914133,0.2747117576049878,59
UBER,1.2848982872775803,-0.003889785779078137,-0.045691656037621486,0.5340968804119407,0.28525947766576687,59
UDR,0.8903789286352234,-0.00783241256296786,-0.09004393804843935,0.6721560097913936,0.45179370149868797,59
UHS,1.2740155762011147,-0.00746922595142001,-0.0860387675051485,0.6386016354835456,0.4078120488422593,59
ULTA,1.2777353007887555,-0.004231244380575678,-0.04960981448986146,0.6036370092362011,0.36437763891962555,59
UNH,0.592869722979746,0.004802238246096054,0.059173547019247374,0.5079497823772037,0.2580129814170486,59
UNP,1.0298364669872793,-0.004602469245946178,-0.053852799162338094,0.7656879441372001,0.5862780277970521,59
UPS,0.9488026673722684,-0.0034942136076152536,-0.041134046809086056,0.6037712169637889,0.36453968243393464,59
URI,1.581283798729014,0.013391601259910955,0.17307993846419456,0.7241936071689742,0.5244563806644105,59
USB,1.0904470124270926,-0.009253033961896131,-0.10555629306616121,0.5942425234385019,0.3531241766625585,59
V,0.9237858024918968,-0.0011201231702802792,-0.013358977841172681,0.7351934629452318,0.540509427957402,59
VICI,1.035912169481387,-0.004778195177156481,-0.055855230390294386,0.6839887037537946,0.4678405468627962,59
VLO,1.350053011652645,-0.0030634284759456943,-0.03614803991068638,0.5503909627586075,0.30293021188634695,59
VMC,0.8218214082314348,0.002127457283669508,0.025830336882112004,0.5887689620956444,0.3466488907271824,59
VRSK,0.8647198930377894,0.0003767950030347687,0.0045309221306641945,0.6172700464569663,0.3810223102529853,59
VRSN,0.8795981658534673,-0.009297934879913287,-0.10604260897650475,0.6738109699997941,0.45402122329206335,59
VRTX,0.3817657117035296,0.004564609372329742,0.05617160587462311,0.2724461284238138,0.07422689289312526,59
VST,1.170187504010128,0.02133148366320868,0.2882514400843841,0.552397634847984,0.30514314698564665,59
VTR,1.5562009369804135,-0.011093573475033938,-0.1252934259489913,0.6615623688558029,0.43766476788610137,59
VTRS,0.937358766904242,-0.016291480626768717,-0.17889784646809126,0.5080079970705977,0.25807212508768046,59
VZ,0.45514882053321326,-0.007787941875467636,-0.08955438749958622,0.43062681075288767,0.18543945013920332,59
WAB,1.253364757569145,0.004251713254909207,0.052230717120627324,0.7956144651686426,0.6330023771855853,59
WAT,0.9936353948488612,-0.0015634196993051224,-0.018600551601563264,0.5696018705624007,0.32444629094818594,59
WBD,1.5039787595108278,-0.031543685818212104,-0.31929268069571193,0.5331778381891805,0.284278607136088,59
WDAY,1.315954362515911,-0.007081655768701565,-0.08174687996162733,0.6524861450328789,0.42573816945986714,59
WDC,1.4580276052129557,-0.015148588110618559,-0.16737673394485864,0.6176485803000719,0.3814897687466943,59
WEC,0.46232999218663395,-0.004106394493291656,-0.048178904366585895,0.43484655764471414,0.1890915286954577,59
WELL,1.276674091328476,-0.00297932891998319,-0.035171883827972095,0.7185442112056708,0.5163057834571797,59
WFC,1.1610412537831964,-0.0024067407349523022,-0.028501640788917926,0.6148415579658072,0.37803014140182106,59
WM,0.7846678780611009,0.0014899167042526614,0.018026240740674826,0.6892299943032185,0.4750379850472146,59
WMB,1.0876387681685293,0.010253395874286192,0.13022218431763166,0.6413794045768526,0.41136754061535796,59
WMT,0.504188622656903,0.009695892860746179,0.12276037320241917,0.4897585587282013,0.239863445847525,59
WRB,0.6864681276661678,0.0037869494768716016,0.046401949134082576,0.5136220155309531,0.26380757483807865,59
WSM,1.6931285313143274,0.01419886896419747,0.18434290487874794,0.6348787338202424,0.4030710066571942,59
WST,0.9977481453450887,0.0026227203231347154,0.031930628059977595,0.5638840890931016,0.31796526593235697,59
WTW,0.7353632921801838,-0.00023266805665243633,-0.002788446577333903,0.5763087739527587,0.33213180293493194,59
WY,1.4901484560702758,-0.011481733843165236,-0.129404566028277,0.737652272178799,0.544130874650545,59
WYNN,1.749646369336716,-0.02229089258982066,-0.23701512618472476,0.6472474160832938,0.4189292176265005,59
XEL,0.44564169427642064,-0.003636883465801401,-0.04278012173149681,0.40596013558967564,0.16480363168798784,59
XOM,0.8721305230667,0.00427619705386086,0.05253860080911754,0.48827712617168006,0.23841455194247477,59
XYL,1.0283788381789665,-0.003452814981958913,-0.04065591847834982,0.7098105595564166,0.5038310304577932,59
XYZ,2.4935334903867616,-0.020154561002076226,-0.21676713075878662,0.7350853292169958,0.540350441230059,59
YUM,1.0865510858980238,-0.005361405555082303,-0.06247321756495838,0.7732417603359969,0.5979028199275113,59
ZBH,1.0268569788873274,-0.014981669031822048,-0.16568173303907807,0.6822683373933914,0.46549008420954263,59
ZBRA,1.5752592014551348,-0.006733263373828534,-0.07787308103867929,0.7321689299321148,0.536071341957938,59
ZTS,0.8829489211011724,-0.005307358533736068,-0.06186171091531378,0.6452782716212939,0.41638404782656435,59
