Date,A,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,AON,AOS,APA,APD,APH,APO,APTV,ARE,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBY,BDX,BF-B,BG,BIIB,BK,BKNG,BKR,BLDR,BLK,BMY,BR,BRK-B,BRO,BSX,BX,BXP,CHRW,GOOG,GOOGL,LNT,MMM,MO,T,TECH,XYZ,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CF,CFG,CHD,CHTR,CI,CINF,CL,CLX,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPAY,CPB,CPRT,CPT,CRL,CRWD,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CTVA,CVS,CVX,D,DAL,DASH,DAY,DD,DDOG,DE,DECK,DELL,DG,DHI,DHR,DLR,DLTR,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,ED,EMN,FANG,GLW,KMX,KO,SCHW,STZ,BEN,DOC,EA,EBAY,ECL,EFX,EG,EIX,EL,ELV,EME,EMR,EOG,EPAM,EQIX,EQR,EQT,ERIE,ES,ESS,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FAST,FCX,FDS,FDX,FE,FFIV,FI,FICO,FIS,FITB,FOX,FOXA,FRT,FSLR,FTNT,FTV,GD,GDDY,GE,GEN,GILD,GIS,GL,GM,GNRC,GPC,GPN,GRMN,GS,HAL,HAS,HCA,HD,HIG,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,IT,XOM,HBAN,HII,IBKR,IBM,ICE,IDXX,IEX,IFF,INCY,INTC,INTU,INVH,IP,IPG,IQV,IR,IRM,ISRG,ITW,IVZ,J,JBHT,JBL,JCI,JKHY,JNJ,JPM,K,KDP,KEY,KEYS,KHC,KIM,KKR,KLAC,KMB,KMI,KR,L,LDOS,LEN,LH,LHX,LII,LIN,LKQ,LLY,LMT,LOW,LRCX,LULU,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MDT,MET,META,MGM,MHK,MKC,MLM,MMC,MPC,MRK,MRNA,MSFT,MTB,MTCH,MTD,MU,PODD,DGX,MCO,MDLZ,MNST,MOH,MOS,MPWR,MS,MSCI,MSI,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWS,NWSA,NXPI,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OTIS,OXY,PANW,PAYC,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PLTR,PM,PNC,PNR,PNW,POOL,PPG,PPL,PRU,PSA,PSKY,PSX,PTC,PWR,PYPL,QCOM,REG,REGN,RF,RJF,RL,RMD,RSG,RTX,RVTY,TAP,CRM,GWW,LUV,NOW,RCL,ROK,ROL,ROP,ROST,SBAC,SBUX,SHW,SJM,SLB,SMCI,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STLD,STT,STX,SW,SWK,SWKS,SYF,SYK,SYY,TDG,TDY,TEL,TER,TFC,TGT,TJX,TKO,TMO,TMUS,TPL,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TT,TTD,TTWO,TXN,TXT,TYL,UAL,UBER,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VICI,VLO,VMC,VRSK,VRSN,VRTX,VST,VTR,VTRS,VZ,WRB,DIS,WAB,WAT,WBD,WDAY,WDC,WEC,WELL,WFC,WM,WMB,WMT,WSM,WST,WTW,WY,WYNN,XEL,XYL,YUM,ZBH,ZBRA,ZTS
2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,-0.06881132415900014,-0.12420090726128177,0.06969324598555202,,-0.1190828561196774,-0.08824733146080821,-0.12394560262143331,-0.017292877565175044,-0.00639841391836849,-0.17298229677179203,-0.10219487767926294,-0.03079706446552683,-0.037881092695318516,-0.15495082592232323,-0.16444175304335398,-0.18523455864632615,-0.17573782526451873,-0.07943643542906167,-0.050795853921302474,-0.07609581475621391,0.019368034476967572,-0.16336583012722514,-0.11891197355081898,-0.117444895689345,0.002239045702193251,-0.12774747965771432,-0.03287494289288764,-0.12190905507271091,-0.07854362698006448,-0.15754189541395705,-0.02154749981283135,-0.06423320256123762,-0.14538352555523576,-0.05521972284791131,-0.07096761695064038,-0.08864925891887049,-0.08339610819043365,-0.08155211708274081,-0.12739190220169266,-0.08205954469918546,-0.07188590739700787,-0.12527687957527198,-0.07720458144955457,-0.11275766787500119,-0.13654012091831066,-0.09658867083691482,0.007264335835093015,-0.16323010883692513,-0.02434974812124492,-0.1457290486401031,-0.1414385958355843,-0.024117689634020792,-0.06661789764002225,-0.11288042934975731,-0.14591132266746062,-0.09662683388454878,-0.11039570838415894,0.1372116372836484,-0.10877045753402981,-0.07654447801468545,-0.2891827783776341,-0.08803830660362374,-0.13011545474991718,-0.05675165165785066,-0.13253668228470578,-0.0840385459933722,-0.04300514476669095,-0.11316628185567912,-0.12600411274984577,-0.1059416520774342,-0.04706094917633941,-0.06845857872249955,-0.06750680188688642,-0.12361925100016127,-0.06120773352291978,-0.16327402077984407,-0.0482793258845713,-0.10579987495884265,0.10946240331148528,-0.15257223651126808,-0.20335505251561659,0.017613799388457335,,-0.04866042163469856,-0.04687399164311633,-0.07777307894143602,-0.08384462799797159,-0.04469735042348446,-0.2630996927019386,-0.08641904106737111,-0.13286353421997568,-0.08872821680609057,-0.15216697628260642,-0.0654190760884044,-0.04807830051174264,-0.05031443403328533,-0.11830691200502709,-0.08187362757363431,0.01997281663130142,-0.061324370216418275,-0.08800447227114071,-0.11373302127503553,-0.05578780884897736,-0.12565941062782035,-0.16944510883582714,-0.14002614742284764,-0.12288108885119463,-0.06642293992573195,-0.20488622564311368,-0.014598618082101174,-0.08316264442480333,-0.17059601052320514,-0.06272661413589453,-0.1831497634206336,-0.059080384470778284,0.006384064654842653,-0.02402170949682318,-0.13353670746222074,0.02211238250266952,-0.08029387613537278,-0.044829539628022226,-0.004918397557275228,-0.007358415660016375,-0.061316341162240225,-0.1295477409602334,-0.13788798802815658,-0.09242226204376766,-0.18923468603757965,,-0.03555432792046532,-0.17647695785460238,-0.02320589141109255,-0.013330874188629641,-0.09389686163533681,-0.1868016767274186,-0.018419316763111104,-0.10554818967582974,-0.10676417252907242,-0.02369492724324384,-0.04751041576359014,-0.10268025239931743,-0.13108450540555866,0.18633586808344466,-0.16967852482662865,-0.17186442976746924,-0.06266217051769618,-0.028575185991715032,-0.2907562489241066,0.13664181503891498,-0.17612784020507208,-0.14727605105389344,-0.18232163499251314,-0.11208552049693137,-0.10565829821011874,-0.08782113265852998,-0.1113550416440475,-0.08833461896419945,-0.1507307375328271,-0.128818950231818,-0.06261306814525062,0.031674167275658874,-0.08322182967548238,-0.053859852884296906,-0.10951918777675128,-0.1304196687116238,-0.061060243028423236,-0.03135969602734472,-0.06509369449530228,-0.11091351815740409,-0.13864671679443602,-0.021891256090008287,-0.029128095043799065,-0.10098355512359726,-0.030203848472386927,-0.14691354840160922,-0.06687823727973906,-0.08907983475062962,-0.04050429224224758,-0.11775437012444968,-0.09912835055810765,-0.07076181421036186,-0.09886779880720847,-0.03652979219471729,-0.09501504546664347,-0.09787952123015531,-0.21997836274511887,-0.012115057379832216,-0.10466626913178488,-0.07291751994025407,-0.02428298682020466,-0.13153609655873116,-0.017929226513734842,-0.08119560719023701,-0.06772800370110595,-0.027808845079624896,-0.15356500216322252,-0.17655783077096363,-0.18751323110176255,-0.07195672693080897,-0.07995869887141875,-0.1224967875813127,-0.08013181731548398,-0.0884304106077143,0.04038750254945814,-0.13479474369617353,-0.40107629021656105,0.0930059979209794,-0.05435364527948587,-0.11630564283463538,-0.0905298039917408,-0.005808889322456911,-0.07004707423438951,-0.060531722093791054,-0.09243648071212494,-0.1690594972067838,-0.25151097392363864,-0.27010903019601396,-0.08876825444108954,-0.04602316678593288,-0.17124958218314018,-0.10350706936303575,-0.1273579076977552,-0.06591751282872385,-0.08538121131785883,-0.025173472282487556,-0.12231322559083692,-0.12334684547978271,-0.12084774045579022,-0.07477692502764648,-0.07229974263948787,-0.05050485715120708,-0.020236904350317813,-0.21720586869671799,-0.18865202824134158,-0.10070396345702319,-0.23892829172449132,0.08363677776253194,-0.09924898620836832,-0.11146160838897468,-0.06281565023589977,-0.09885069876603206,-0.09037970293280656,0.031522059150562456,-0.1410454133653078,-0.051269470260116974,-0.09248584087164052,-0.09688323494275938,-0.06084516438368798,-0.10704376732910195,-0.07404259733241317,-0.03870215953231803,-0.04722296069100955,-0.04201797365287534,-0.18347824970986998,-4.8867638669001445e-05,-0.11256198937767398,-0.193439914676987,-0.07580584843573333,0.014604742715810779,-0.10165816620940966,-0.12458803648053168,-0.1204439111732725,-0.017851745919181556,-0.13482973724620806,0.01885546431675791,-0.1645353126816883,-0.09347446962216682,-0.1091992797676078,-0.0753525844195349,-0.08787506344776076,-0.07322619262440283,0.04619814481903562,-0.12004510260956203,0.021465635157267206,-0.09319696531576105,0.0016519641702214163,-0.11275233919056978,-0.021037042088486467,-0.06152014993722339,-0.09997090921844407,-0.10175467638536334,-0.1462519367213182,-0.0823499488778642,-0.016158806735896196,-0.09630902997386771,-0.11337163999235589,-0.04711499180446123,-0.08577438022226973,-0.11476168256920094,-0.08347596074880194,-0.05216951995694792,-0.1217894361228472,-0.13695562411034834,-0.09710156402487362,-0.0719797437352042,-0.019471752989273762,-0.1369034377933565,-0.15153885588852592,-0.04788180737514827,-0.23480187807704278,-0.08334522144992228,-0.11111035817515175,-0.1479089975172064,-0.06345196073267896,-0.1391563493993384,-0.10973948315142139,0.2344880280759762,-0.04949254065903511,-0.1827014558496089,-0.1851380228074747,-0.07609501655780497,-0.010033101536903665,-0.021198117393860794,-0.03757486545854165,-0.06749483551747198,-0.08318481548178945,-0.06497903813422383,-0.0034212982349268515,-0.1527237022901657,-0.07601982147080376,-0.1423606821269468,0.03317370125841451,-0.06609140816136025,-0.3682820551406467,-0.12719755821775577,-0.15026930526376914,-0.05929248139775785,-0.009588923683266644,0.0670726962769466,-0.08135141355105434,-0.07457183388001713,-0.13020771618770066,-0.09698348169432455,-0.13261913061732442,-0.12589768962207906,-0.10842121849533168,-0.13844692926076618,0.13302905049855396,-0.040033950790876995,-0.11599512901037287,-0.11998816872892423,-0.10960855414081921,-0.07692897013329943,-0.012461006097562803,-0.10291706145884416,-0.0834565111845796,-0.21561257681214305,-0.054254808649138835,-0.09656190834471971,,-0.19325737581479127,-0.24034925930800452,-0.11834505063196679,-0.09457568492680431,-0.10370000721449824,0.018887023595251445,-0.14303582867070494,-0.07293895095554827,-0.09806575135398052,-0.17633376194440945,-0.08992431946192947,-0.06641740828144628,-0.057419872727606236,-0.1049873829674999,-0.05506553539789623,-0.09716361687896667,,-0.010086907598935617,-0.15397834155476145,-0.08196097541801085,-0.07971415532102007,-0.03877192209745747,-0.1374493347346383,-0.18725198683326924,-0.1880484085665998,-0.06766586123601408,-0.3270239468273348,-0.19929765902731847,-0.09549065072191719,-0.026399087335204158,-0.0531944544642028,-0.08574410045679673,-0.07703861099209282,0.2742391505753678,-0.1411759324417488,-0.08917142627667411,-0.07299717636454563,-6.31963281833849e-05,-0.051708724094214266,-0.13990526383437774,-0.0668532970382041,-0.11363109583091505,-0.06755994987333096,-0.08667803256534118,-0.17420607162331675,-0.03655276426593005,-0.37571904580452686,-0.04350822178632737,-0.013529804122441442,-0.08033108836088164,-0.030866586618934815,0.06037013728399793,-0.07844320070510068,-0.07498830813399693,-0.006002098550271636,-0.21267898546031982,-0.09681341435879116,-0.09785070225846404,-0.06714967586624858,-0.1538665515402744,-0.07864161649138858,-0.09950298508811495,-0.13909610349318374,0.05128647619656465,-0.1151511073990386,-0.10472907789320102,-0.17271700351612418,-0.1312174915237368,-0.10324970464367904,-0.12174567325789093,-0.10772886481707296,-0.10031109082541279,-0.20369566599839228,-0.14256173435028674,-0.07902966052754355,-0.10647011646099176,-0.116042124976674,-0.1112600592431345,-0.07245621138540634,0.012790331604439768,-0.04412648932915034,-0.07417471157294789,0.1297359322767833,-0.08259520554316802,-0.09434075307912075,-0.09494744665115927,-0.07418036126913453,-0.12355676094366505,-0.09401185729689687,-0.04894601701526527,0.026424252797185372,-0.19736846599630478,-0.03195445012375944,0.06497265641272788,-0.14812476224513244,-0.04827006599464918,-0.12335045895275347,-0.032434554642519604,-0.1943184036029017,-0.06901261115911933,-0.055602219546350314,-0.10260089152705236,-0.04122491298456369,-0.0663484542143171,-0.11574390520163318,-0.13452539879076103,-0.02394129552532524,-0.1362734043976771,-0.09046670426738376,-0.06712893928167887,-0.24106523451089967,-0.16356206001668472,-0.0463589052072847,-0.0925034625906726,-0.01339030497486633,-0.1579321065783325,-0.07331058309460002,-0.21999711482351475,-0.08267166522353424,-0.09091357639884089,-0.16178322427935846,-0.0724222577256828,-0.13827278842415772,-0.1297303818267902,-0.06361821078411277,-0.1566777120408828,-0.07870043818875995,-0.1265065897028416,-0.1389632803513693,-0.09374185582166879,-0.08258322037078904,-0.061323584347177384,-0.10987330942114298,-0.03415774338154019,-0.11016265936281823,-0.10824315786087592,-0.1556049517724777,-0.10457390446325805,-0.05435287846715633,-0.1698252852027072,-0.08277901891568273,-0.12483129925476709,-0.005884443880562984
2020-03-31,-0.07333945422847708,-0.06994371977179979,-0.11773911385361642,,0.02411288937597853,-0.35107256192342456,-0.10088578543977347,-0.08108638407337905,-0.19047996804266185,-0.060018795081811044,-0.12410413278186265,-0.2011481173087189,-0.08131988052345063,-0.10290683351761981,-0.207133616928847,-0.21899518534179252,-0.5530552870665233,-0.1426804724496731,-0.1790240340366752,0.055969614456376826,-0.3729512518569007,-0.2273314238303977,-0.13256434362069894,-0.22283912959084046,-0.23464261118855753,-0.13783249618756777,0.0,-0.17740310549414248,0.02198208241200265,-0.31577308050641256,-0.040720951950460146,0.034421302189594785,0.047675052649993194,-0.23135028120303697,-0.044992277978703,-1.7853596410892976,-0.09548802258101481,-0.22948962569877943,-0.19902483971321475,-0.45887162576755214,-0.10267165941518885,-0.03487882157814362,-0.3096747487922789,-0.13959681890643907,-0.1167900852523335,-0.030008783479587013,-0.08916400940740124,-0.2500419017030611,-0.19922865987022806,-0.6063534529917497,-0.29448901903401914,-0.0838172408158826,-0.025164068283567355,-0.28306601311463636,-0.034435445877434835,-0.10100974484524353,-0.1256507368037159,0.025578774962168767,-0.16947213033654657,-0.23144017774268394,-0.4268229227361988,-0.6189134035341168,-0.05104216810705946,-0.05785580691081637,-0.09576081333067539,-0.12096850656881206,-0.16995580891595435,-0.1361711293257208,-0.1572217900492149,-0.3350615931851341,-0.03997576282392076,-0.14133003888884077,-0.1420101228056526,-0.07632394047299661,-0.08014329114029793,-0.04302291976020879,-0.18915902529816372,0.005415813413922179,-0.4642837908964232,-0.4098871943506873,0.09466266240488387,-0.08359853872213185,,-0.06828006358003666,-0.2612134417399686,-0.24178288149302352,-0.39792327306962083,0.007716637231914258,-0.9208054166647707,-0.001513065410319,-0.19978612645790336,-0.296674118600704,-0.5216123406243712,-0.0767463480374106,-0.12250097513642792,-0.03199196215663742,-0.21170671231684718,-0.01806976540105737,0.08319313791872249,-0.1620972014706984,-0.13962833389377616,-0.16731025540761016,-0.10371450127741769,-0.022003037493736208,0.11379335030459102,-0.38798814793145964,-0.5560277119060074,-0.1632965441526106,-0.4453453871206521,0.05277827859395102,0.01619864320224569,-0.35406089814102276,0.022788169284491715,-0.20938923523048802,-0.2907693600017586,-0.2091486591623815,-0.06870545815555694,-0.015648905927372017,-0.12829173431206936,-0.20314435735437994,-0.43171211599106335,0.21028277695184178,-0.26775318695115974,-0.14621644541455683,0.002531485712307203,-0.2415937826210294,-0.06881971861792767,-0.4736204788548594,,-0.345447838262268,-0.2232062067419011,-0.22702709785910027,-0.12451593166373214,-0.2600654873751827,-0.02274790759145196,0.004712530655526975,-0.4461205598244341,-0.04361250038935514,0.14541829654424582,-0.12232479732481318,-0.19756441206181824,-0.3071459033103319,-0.04639639221777235,-0.5823859369617981,-0.16198708642895904,-0.11585863477601395,-0.02030269092405067,-0.8545077305421637,-0.024686312831179953,-0.002312401501201325,-0.27802807432697324,-0.8613748751867383,-0.14107828680361412,-0.48363400927184036,-0.1896393983208081,-0.18856091162880967,-0.18059173141618454,-0.26526382050296765,-0.2726634249440381,-0.011908626640287849,-0.1372368915993683,-0.1466880565485823,-0.17321051705879792,-0.25326405107637384,-0.20401675389852703,-0.13918028313593206,-0.1242998451979099,-0.2266597682328875,-0.2900643895467657,-0.5659587589887152,-0.18415115313780328,0.09065973717696645,-0.19637465362655346,0.19170389595528306,0.03654764718724771,-0.10028450505524117,-0.2519999805054638,-0.1550514302961311,-0.21140620926657583,-0.17151585014522855,-0.08249476526349786,-0.15035414662889576,-0.053972385331089986,-0.5611125104654427,-0.046918467065491215,-0.36533308042017176,-0.09079078989487395,-0.3890343370910976,-0.017678764574855874,-0.1520278047644679,-0.09799379351234128,-0.11771009157176043,-0.14087359758372967,-0.20057613364781757,-0.13857476863417648,-0.49658331574747316,-0.2858231551855646,-0.26304759548625184,-0.4442424507342464,-0.23844460880827115,-0.008758674513950359,-0.22465133466918547,-0.188087047029335,-0.20323029154537173,-0.3150126513464206,0.5376650531088695,0.07497247595533324,0.07412272317673044,-0.25268768004196307,-0.38373570953754743,-0.10020611358609693,-0.25905686775302617,-0.24336387357612702,-0.1648043357147085,-0.25528792578294507,-0.9066090791362227,-0.0766500306208512,-0.3427421447384726,-0.15420432424386102,-0.34256615820613745,-0.35220666491178787,-0.29449642967586503,-0.18697572621569725,-0.2755073147974894,-0.18030325826308496,0.11435835831384629,-0.1875204444791006,-0.2712434568096808,-0.07833353541088009,-0.1427850157475455,-0.01786353688059699,-0.6023207852165964,-0.2619701832756593,-0.28936505559983755,-0.40180472330304406,-0.1157342367031825,-0.1667874219767,-0.14940040404027932,-0.09974736037292274,-0.049411113440569615,-0.06916122047751658,-0.1598999957556908,-0.029334721863265065,-0.020627039180125893,-0.14485283898166476,-0.28985065595200177,-0.1595775053493037,-0.2653600011519945,-0.2571588579166665,-0.2792800253377722,-0.24508583749658405,-0.07533895438666728,-0.1659819186879104,-0.4446070404798622,-0.1526176995392019,-0.04222463798669339,-0.26335955641620656,-0.3048740192192519,0.025589648939894967,-0.018869725762292996,-0.25439462070986085,-0.007969456379719141,-0.13866841498150886,-0.4553111205469383,-0.12434739787062234,-0.0012120025142364633,-0.5845640192589457,-0.19396693139378307,-0.06213574819222843,-0.02563230570578966,-0.32002012056608065,0.07394539929138813,-0.26888172391395715,-0.11334812711796233,-0.4571594592670679,-0.32934869822747315,-0.09327915013671087,-0.22706349783726815,-0.09903423244376701,-0.3661859122374918,0.10031421251192914,-0.08103891865171599,-0.21387361918812095,-0.2010004402127276,-0.13713213057119558,-0.316975572544627,-0.4198390955098678,-0.34962207939794576,-0.29026345539477627,-0.18362495752376803,-0.22680575858312288,-0.5013285180156929,-0.17836061354014554,-0.15443137810222207,-0.28775784608283045,-0.030663240673243237,-0.1100398692955011,-0.32575746748429335,-0.14314465537979654,-0.7330196299448128,-0.4631432285313563,-0.03465872611125216,-0.18193494650682548,-0.190079444330813,-0.6869568175502578,0.004951007888686662,0.14412873871544005,-0.024172652394840927,-0.2978255176514279,0.01587350381862631,-0.016075510508271895,-0.22285834487006795,-0.13680799850241596,-0.2782354937612666,-0.12447690211274377,-0.052889494962328386,-0.10374174327342021,0.13104975884186673,-0.45358017739840867,0.054106971002983166,-0.28096836822655114,-0.020128190498239145,-0.22031065042223794,-1.2236680351255906,-0.07699991589903843,-0.07077233211530587,-0.04401263857355017,0.014459205815566143,0.01738053296325583,-0.07183042658656258,-0.0744231035758834,-0.07968410470938028,-0.19743063831762328,-0.2179149098990191,-0.11391100801379507,-0.1510029137211819,-0.13799782115672632,-0.023650382636372678,-0.35586337844916704,-0.32480421302654394,-0.2965511503682424,-0.315478492510839,-0.36964771219050024,0.01581851766876551,-1.1181359341618815,-0.2326428609920303,-0.40546513366213904,-0.023111687578466603,-0.20276119267223286,,-1.0393182039777056,-0.11867713685461488,-0.33589207864868553,-0.20815569412977333,-0.08594404370573404,-0.5447272888383256,-0.13322536362948081,-0.09470468746226811,-0.023615788460736392,-0.33608347490339113,-0.028940869901749326,0.009251689714701307,-0.3494658100409931,-0.5883836775509241,-0.04272255506087534,-0.047503417366878846,,-0.11522141812676695,-0.2780240847967838,-0.28034676068680436,-0.1661603850191196,-0.0696331384644749,-0.2183884361581472,-0.19553751878203177,-0.3579612404044617,-0.05156490675299597,-0.5633814676298977,-0.323125827970416,-0.21048416920680485,-0.18373887490156945,-0.12040244881139338,-0.14620047794376412,-0.39257098252690253,0.09380192665144318,-0.41028430651533226,-0.28009824965356583,-0.45665374148268917,-0.07400968656954647,-0.18440667918723608,-0.32051555544177607,-0.13823644811697983,-0.2403746131624879,-0.16847430327727297,-0.10586605580004724,-0.26013661201586114,-0.12915572322130991,-0.9161041848666682,-0.1904472326143218,-0.032283740797709626,-0.12038466957848003,-0.22376394838358005,0.01824131111884017,-0.1718488365752926,-0.11482244772377795,0.08296985176823465,-0.6825531804827422,-0.17619383003830089,-0.27853776364937555,-0.06856313821221079,-0.0997975576563012,-0.7928457723330656,-0.07938972050797422,-0.21277073265828164,-0.12287775844463547,-0.1667468103521973,-0.24575086488200037,0.017571584064551473,-0.17906039564125287,-0.3625578324323289,-0.11020247226242069,-0.585937537450754,-0.1351888848050352,-0.3788896514803875,-0.555103840570498,-0.12639127663789884,-0.2695176453110845,-0.07986190811084828,-0.3945672040609927,-0.09677710150129917,-0.2200814766562482,-0.3209424197625902,-0.025070625622805306,-0.07196020363139657,-0.6048648260726666,-0.5937746929139909,-1.5451887969400868,-0.21538496407337424,-0.18937967410651355,-0.18725805109992436,-0.042231205525918095,-0.2427814581722959,-0.1528799920773404,-0.1923671544218245,-0.3976627806345819,0.09853599020666369,-0.13295624012663115,-0.4202287092848116,-0.05507124553889581,-0.6689259573711244,-0.19318635466718523,-0.20781015616050064,-0.22069430273178026,-0.38064822607557197,-0.022128622651754186,-0.11907273020706767,0.04172611785397166,-0.25267380525752214,-0.298652082628757,-0.1190908884427784,-0.4094634262783881,-0.3671211609446461,-0.10426253118734903,-0.10693066667526947,-0.052250794138890264,0.060280588731913096,-0.18638584244673165,-0.6963140582438204,-0.14229581535264738,-0.007971330785995937,-0.25227237858384166,-0.19713549383565226,-0.35436070093566213,-0.06815390231742104,-0.2791581950831415,-0.28551030088713664,-0.28888262981018653,-0.04025354580547823,-0.4813045856640574,-0.34239673762125333,-0.17995996499749492,-0.2973523460934219,0.05369582452155439,-0.3834302954617798,0.011162521488105573,-0.1081530287114005,-0.4270593263425361,-0.5760835657625288,-0.032950406629923434,-0.16873850834506515,-0.2596984241044202,-0.29784484559607505,-0.1389564376289387,-0.12402254333311294
