Ticker,Alpha,Beta_MKT,Beta_SMB,Beta_HML,Beta_RMW,Beta_CMA,R_squared,Adj_R_squared,ResidVar,N_obs,Weight
EMR,-0.0034917370301451836,1.2482340563998178,0.08674978447074684,0.1277634263544161,0.5508995949031306,0.32040373536247313,0.5636479004023818,0.5584900741660033,0.0020581866747401982,429,0.01013425507042467
DG,0.0037469378220492664,0.4100939011506134,0.4023765293960238,-0.7790930628239737,0.5859709884998794,0.9978018234696407,0.1277923426158566,0.1042191626865554,0.005052084463145884,191,0.010129678485163182
AEE,0.0017374542894104316,0.5008985328391731,-0.2480433111320043,0.034788720565155244,0.2646487735641279,0.5549778731388292,0.2008456901009762,0.18862620524013485,0.002236381314291501,333,0.010056166064644278
SYY,-0.0009918021483195617,0.8991970153839872,0.12305473516727382,0.11758298623362953,0.5925723252904667,0.38481464836569385,0.3463038539643548,0.338576949164879,0.0026919235735912883,429,0.010024083445771126
CTVA,0.004849790885446705,0.7450061121423107,0.4614881500417359,0.18667177532732576,-0.039801735825061635,0.562177321627296,0.4306990630007699,0.3906074477191339,0.003371756007758605,77,0.009985110959474288
KMI,-0.0028127714446158306,0.814336561787434,0.23877490442374827,0.3837163990113314,0.09167082715454006,0.570924588578035,0.353960313977291,0.334959146741329,0.0034204971100516048,176,0.009915400024159849
SRE,0.00290387887433769,0.586434931414362,-0.01592653445302376,-0.025883446715477237,0.3450317777178974,0.5397064975768981,0.1980706824875832,0.18561836389266984,0.002701297314418863,328,0.009899167685990397
GIS,0.0006728565856116676,0.40216068874918653,0.02321364949563311,-0.17652040371768257,0.5533260465745762,0.40130218156205505,0.12219808016132983,0.11182217094337865,0.0023733941152884385,429,0.00989323878964795
O,0.0038977097429979883,0.542607875191553,0.3825674640550879,0.097989913268565,0.38290816447251597,0.3081391193962289,0.2085773149415988,0.19776552962659333,0.0028064075900121168,372,0.009646431134641358
AEP,0.001145227381388547,0.5024420238139959,-0.2718766387783877,0.1769891214616729,0.2348035994962161,0.5619416572079348,0.19437574446955452,0.18485299913231523,0.0025039161166939654,429,0.009504400014387624
T,-0.0008382382547071157,0.7869543613166091,-0.3821166835203374,0.018467522546857417,0.2839425441569,0.7606970960817953,0.26863074425039624,0.2599857175866893,0.003010650436084188,429,0.009221545254520938
XOM,0.0004962693209850108,0.7173182614368945,-0.01745626488817764,0.3510055669538933,0.16207984308990572,0.39270670076340547,0.3103406121612632,0.3021886099409471,0.002328717722035175,429,0.009220462530105144
HSY,0.003417621275282522,0.3469046659541031,-0.05850704760638395,-0.07954064105854189,0.5241021928573282,0.5352407084056755,0.09981630882182402,0.08917583965896148,0.0031695894857344145,429,0.009184621805269624
KO,-7.820352216841061e-05,0.744244137481116,-0.24532202969465547,-0.1512349374316641,0.5526264087776764,0.5003361882263766,0.2874082309169116,0.2789851603603739,0.0023206459571671325,429,0.009018402895980623
PEP,-0.0002489305895729009,0.7782657424140311,-0.20354760280915452,-0.18707843787622974,0.5064316641900719,0.4548855288219593,0.3244888559583158,0.3165040906623148,0.002032717091531199,429,0.008987944250286177
AME,0.0007142815541164184,1.0837258893825104,0.33958496682307604,0.00490479867693617,0.8229918113880581,0.31189154446479705,0.3924991425760703,0.3853182813772059,0.0033053765339421956,429,0.008922196112831819
SWK,-0.0066727667492843526,1.2421750899577202,0.47803806275554545,0.36334354301038746,0.7769925548687555,0.3055916401710585,0.4384492949206046,0.43181157973054074,0.004032922818661701,429,0.008814994909866243
EIX,-0.0007759153379792617,0.6205822866064457,0.07233009049064294,-0.1546207353256611,0.34358523913589906,0.8310647078580523,0.126438636835291,0.11611285240072,0.004691410669023105,429,0.008547786362840417
CPB,-0.0024484543527540596,0.56187348744696,-0.14467649571223215,-0.011398328715431434,0.47149837529839916,0.5483305458996269,0.15743574209184408,0.14747635370049472,0.0032403740791502327,429,0.008288518237134624
DUK,0.002183041668099763,0.4682258427879855,-0.3208140664578193,0.11226470630052551,0.16313822864588592,0.5838845236211884,0.16348154444186458,0.15359361943526717,0.0026590245343441495,429,0.008230093521632906
DOW,-0.015577571954991981,1.041902655462419,0.40430867346510124,0.6545968142539496,0.5366362145224927,0.16908856013952886,0.5984020698056236,0.5708953622580636,0.0035391803601930536,79,0.008144843505005328
PEG,0.0015639077075377736,0.5704679661570102,-0.2371599648225806,0.06006864591592045,0.32081708044754004,0.531187469911008,0.1817069048187785,0.1720344096038704,0.0027885096240490015,429,0.008093003131440353
BDX,0.002635752067188537,0.6543364331070165,0.09404919039747899,-0.32649559908541786,0.10850381786616424,0.6934165540343215,0.1769140092196363,0.16718486039244518,0.0034719225729453007,429,0.007989547540774293
ED,0.0018806915357091581,0.32044839760325516,-0.24278689998393618,0.12293531297582379,0.4324982716091648,0.35779422075982686,0.14985384641894384,0.1398048375113663,0.0023432311266208456,429,0.007882795744391333
NI,0.002537637470827607,0.6081160247901802,-0.37425645948529623,0.3343968591372999,0.22306210282793187,0.4778177598948431,0.2668484678407361,0.25818237407998823,0.002472383657430182,429,0.007771706421185617
SJM,0.0006825834505044036,0.421123036817733,0.3044339191502704,-0.12729374180923483,0.39992923009241216,0.420457903029305,0.09878894163491159,0.08647731515451418,0.0036606130457549654,372,0.007760713514307149
PNW,0.0017073630192485654,0.5640909715379075,-0.03542017610751115,0.09087668233287832,0.3149007154620608,0.5667956837505966,0.13997603216434595,0.1298102642230261,0.0037468938694394742,429,0.007702815676923067
KHC,-0.010634724351251046,0.5792406783896589,0.10980683380500533,0.27572658358021584,0.37714811234720885,0.621641148450797,0.21476846944904615,0.18121156643404812,0.004944688282888562,123,0.007686615890067064
MAA,0.003023231900193146,0.6168277737011161,0.35286349776198767,0.11270159181707728,0.22682239208615976,0.2311608189440803,0.2502439979745784,0.24024725128090618,0.002648443707072279,381,0.0076072617933255066
FRT,-0.0007634902878318424,0.7698661760367161,0.5056690976367975,0.46523465760099963,0.502381822497222,0.003241189103165791,0.3590168788790611,0.3514402462416977,0.002849318147228279,429,0.007556394922187875
