Ticker,Alpha,Beta_MKT,Beta_SMB,Beta_HML,Beta_RMW,Beta_CMA,R_squared,Adj_R_squared,ResidVar,N_obs,Weight
MRK,0.001022581100280387,0.7805439254720835,-0.6998141822780689,-0.2923316094682482,0.23474924586934073,0.785555746900686,0.24983892477952174,0.2409926856849406,0.0037074825111485673,430,0.003973906577129031
PFE,-0.0005104820131951797,0.8604345472020947,-0.3645408091860702,-0.21098611910183446,0.4726948250383021,0.49433886890413387,0.27273872923478026,0.2641625350040583,0.003262610985358136,430,0.0039417412558975275
EXC,0.002789454174642745,0.46325191981073766,-0.3047083445456273,0.19774349987036824,0.10119956380438301,0.48345712555986553,0.12906028695593752,0.11878977147192737,0.0034358611879464845,430,0.0039332476367060455
BMY,-0.0008464464948814936,0.7376677572804446,-0.22051828815837538,-0.06922738600884987,0.3160999611010975,0.4980208472772974,0.18350454084213108,0.17387605665394867,0.0038315404506179063,430,0.0039095592535747644
DD,-0.0065294983064379366,1.4475403106368452,0.30011638963734677,0.6527373011689068,0.5071428344279438,0.24926627564620468,0.43614313528371296,0.429493879803568,0.005510305462498388,430,0.0038833400549865625
PM,0.00184418961486851,0.8137838567709327,-0.4835711887545337,0.36401336040255866,0.3890947304136418,0.3867872631816341,0.35499491646937753,0.33933945327688664,0.0029411883220624344,212,0.00383906872454696
CVS,-0.0014837244463827845,0.8631328687513968,0.07535666593982196,0.24429766604523803,0.3529981025048314,0.36232050294443063,0.22713511501307138,0.2180211423127537,0.004618197884162564,430,0.003829736509983352
ALLE,0.0021376345070208877,0.9389568995917893,0.5260726394003056,0.18710166169743797,0.409188674983136,-0.04970362353654259,0.5022365092568939,0.48420160017199876,0.002466481418427377,144,0.003815688496976954
ITW,7.5834960611085645e-06,1.09979443235032,0.11012654909999485,0.19176400495503754,0.50117321724084,0.09250893816765092,0.482630856098088,0.4765298048728296,0.002306945292723574,430,0.0037479302976980507
FE,0.0006277859655839284,0.428614971594547,-0.1616243183978756,0.13139003888630382,0.5929028195441863,0.24502764318649894,0.15108559315803438,0.13822325366042887,0.003407298994315216,336,0.003746225189545014
BEN,-0.0037868338797191624,1.5095769040306926,0.22928803501685588,0.44992724993210137,0.3886205895431525,0.23027602741828387,0.4960297110949776,0.4900866652352486,0.004379580054964336,430,0.003574212053419738
DGX,0.006169403237714387,0.678705630683171,0.29732072238391993,0.06087759907069812,0.6289622280119118,0.2952500079826794,0.1434027405532502,0.13084266343526263,0.006095044046020895,347,0.0035654235624631115
EMN,-0.006305472868017746,1.402492482293569,0.3119055746705478,0.6445843201017636,0.5782086477416707,0.08233228335476356,0.48069494687616376,0.47380761195409693,0.004542275651389561,383,0.0035498638236023256
