timestamp,open,high,low,close,adjusted close,volume,dividend amount
2025-10-15,149.0000,149.4299,146.9650,147.4200,147.4200,26099522,0.0000
2025-10-10,151.5000,153.1700,149.4500,149.6900,149.6900,32344556,0.0000
2025-10-03,152.4200,154.3800,151.4100,152.2700,152.2700,35573007,0.0000
2025-09-26,156.0800,156.0800,150.9700,152.5000,152.5000,37282099,0.0000
2025-09-19,157.8800,161.6700,155.9700,156.0400,156.0400,44195004,0.0000
2025-09-12,159.6100,160.2700,155.8900,157.9000,157.9000,30145651,0.0000
2025-09-05,157.3600,160.5600,156.4950,160.0200,160.0200,26312684,0.0000
2025-08-29,158.3900,158.7000,155.0300,157.0400,157.0400,26757607,0.0000
2025-08-22,154.4200,161.0300,154.1700,158.6700,158.6700,36198230,0.0000
2025-08-15,153.5400,157.0110,153.2700,154.3600,154.3600,33547814,0.0000
2025-08-08,150.2500,154.0100,150.0200,153.5100,153.5100,34255964,0.0000
2025-08-01,157.6250,158.6500,149.9100,150.6500,150.6500,47953635,0.0000
2025-07-25,155.0700,159.0200,154.8900,158.3000,158.3000,32147775,0.0000
2025-07-18,155.5800,155.8000,151.9000,155.1000,155.1000,44770548,1.0568
2025-07-11,160.8900,161.1800,155.9500,157.0500,155.9872,53286909,0.0000
2025-07-03,159.2600,162.5300,158.1300,160.8300,159.7416,37751425,0.0000
2025-06-27,159.0700,161.7400,157.1700,159.8600,158.7781,46659391,0.0000
2025-06-20,160.8800,161.9500,157.6600,159.0800,158.0034,36526304,0.0000
2025-06-13,163.3900,164.0160,159.9100,160.2800,159.1953,33798704,0.0000
2025-06-06,169.0200,169.0400,162.5100,164.0200,162.9100,34787373,0.0000
2025-05-30,165.2700,170.9900,165.2700,169.8900,168.7403,34239827,0.0000
2025-05-23,163.4700,166.3650,163.4100,165.8600,164.7375,31716372,0.0000
2025-05-16,157.4250,163.4300,156.6900,163.2800,162.1750,36976212,0.0000
2025-05-09,160.8900,160.9100,157.4100,157.6600,156.5930,35394256,0.0000
2025-05-02,161.0400,163.1600,159.0500,160.5200,159.4337,41411654,0.0000
2025-04-25,169.8900,169.9500,156.5800,161.0200,159.9303,58249810,1.0568
2025-04-17,167.0400,171.6500,165.7800,170.6300,168.4015,31767084,0.0000
2025-04-11,163.6600,168.0150,156.6900,166.9100,164.7301,57104106,0.0000
2025-04-04,168.1015,174.8000,163.4700,163.7500,161.6114,47663981,0.0000
2025-03-28,166.4300,169.7100,162.1950,168.0300,165.8355,33917145,0.0000
2025-03-21,168.3700,171.0900,164.1200,166.6900,164.5130,48417503,0.0000
2025-03-14,176.7600,179.9900,166.6200,167.9700,165.7763,45608175,0.0000
2025-03-07,173.5800,179.9900,172.8439,175.9500,173.6521,42991932,0.0000
2025-02-28,170.2200,174.6500,169.7900,173.8400,171.5696,37104988,0.0000
2025-02-21,163.3500,170.5491,162.2000,170.2300,168.0068,30962825,0.0000
2025-02-14,167.6900,171.3800,162.3000,162.8900,160.7626,38046762,0.0000
2025-02-07,165.4700,169.9300,165.2300,167.9700,165.7763,32110405,0.0000
2025-01-31,166.7200,169.9400,165.2100,165.9900,163.8221,30338960,0.0000
2025-01-24,160.9600,168.1400,160.9600,164.1200,161.9766,42085632,1.0065
2025-01-17,159.3500,161.7500,158.3100,161.1300,158.0563,33850851,0.0000
2025-01-10,162.8100,163.5000,157.4700,158.5600,155.5353,30655723,0.0000
2025-01-03,168.6650,168.9800,164.2500,165.1300,161.9800,18970982,0.0000
2024-12-27,168.0600,170.7600,166.3600,169.5300,166.2961,17442247,0.0000
2024-12-20,171.4450,172.7800,167.3500,168.0600,164.8541,50114667,0.0000
2024-12-13,173.6350,173.7600,169.9300,171.0600,167.7969,26579230,0.0000
2024-12-06,179.1200,180.1600,173.4600,173.8200,170.5042,31442641,0.0000
2024-11-29,177.4800,180.4300,176.9040,179.2600,175.8405,34980558,0.0000
2024-11-22,169.1100,177.4000,168.8301,176.2800,172.9173,36296185,0.0000
2024-11-15,167.0000,170.5700,165.5700,169.5400,166.3059,35668481,0.0000
2024-11-08,165.7200,167.7500,159.8100,167.7100,164.5108,37564758,0.0000
2024-11-01,169.2800,169.6600,164.9850,165.1000,161.9506,28465095,0.0000
2024-10-25,170.9750,171.4800,168.0410,168.2200,165.0111,28611155,0.0000
2024-10-18,171.0200,174.9050,168.4600,171.2800,168.0127,34616595,1.0065
2024-10-11,169.1600,171.4100,166.2700,171.0900,166.8459,36525840,0.0000
2024-10-04,173.7300,174.0000,168.2600,168.8800,164.6907,30438384,0.0000
2024-09-27,174.0100,175.1850,171.3600,173.5500,169.2448,34161109,0.0000
2024-09-20,174.7100,177.3100,170.3800,174.2200,169.8982,54091944,0.0000
2024-09-13,175.5400,177.9400,172.4400,174.0800,169.7617,28432426,0.0000
2024-09-06,171.0300,177.0400,170.9900,175.5900,171.2342,28675849,0.0000
2024-08-30,168.6950,171.8800,168.5800,171.5400,167.2847,28288874,0.0000
2024-08-23,168.1800,171.8900,168.1100,169.1700,164.9735,21349590,0.0000
2024-08-16,169.4000,169.6800,165.8200,167.8900,163.7252,31587335,0.0000
2024-08-09,170.8800,171.7200,166.6700,170.5400,166.3095,37943501,0.0000
2024-08-02,168.8500,170.5399,158.0400,170.0800,165.8609,56636726,0.0000
2024-07-26,167.9300,170.0850,165.5750,169.1100,164.9150,30073499,0.0000
2024-07-19,166.4700,170.9200,164.4600,167.9600,163.7935,32636589,1.0065
2024-07-12,165.9500,167.6400,164.7800,166.6100,161.5092,25092437,0.0000
2024-07-05,165.5900,166.2100,161.7100,165.2100,160.1520,22577567,0.0000
2024-06-28,168.7600,169.4100,164.5800,164.9200,159.8709,35313625,0.0000
2024-06-21,165.8500,168.8800,165.4000,168.2600,163.1086,35037653,0.0000
2024-06-14,166.7800,167.7150,164.2209,166.7900,161.6836,22129991,0.0000
2024-06-07,163.9300,168.9700,163.6300,167.0600,161.9454,28209221,0.0000
2024-05-31,164.4900,164.7700,161.4200,164.5400,159.5025,25924674,0.0000
2024-05-24,167.5500,168.5350,165.1500,165.3300,160.2683,22038503,0.0000
2024-05-17,166.8500,168.3400,163.9500,167.6400,162.5076,28332748,0.0000
2024-05-10,164.7800,167.3600,163.2629,166.8500,161.7418,26035663,0.0000
2024-05-03,161.1700,164.7100,160.4100,164.4600,159.4250,31500598,0.0000
2024-04-26,158.4300,164.3200,157.2525,161.2900,156.3520,36605544,0.0000
2024-04-19,156.4200,158.1750,153.5200,158.1400,153.2985,38332636,1.0065
2024-04-12,155.9700,157.6000,154.7400,155.3300,149.6171,32797292,0.0000
2024-04-05,161.7800,162.0700,154.6900,156.1000,150.3588,32536901,0.0000
2024-03-28,161.1700,163.1400,159.7300,162.2500,156.2826,26779824,0.0000
2024-03-22,161.4800,162.7200,161.0000,161.6600,155.7143,28709905,0.0000
2024-03-15,161.3400,162.7300,160.3033,161.3800,155.4446,31565995,0.0000
2024-03-08,157.7400,161.2450,157.6700,160.3500,154.4525,23593225,0.0000
2024-03-01,161.0250,161.1700,157.6100,158.8500,153.0076,25371386,0.0000
2024-02-23,158.7000,161.7400,158.1300,161.0300,155.1075,25849346,0.0000
2024-02-16,157.3600,158.9700,154.9100,157.5100,151.7169,30123395,0.0000
2024-02-09,158.1700,159.8300,156.9600,157.4200,151.6302,32427150,0.0000
2024-02-02,156.6800,159.6000,155.3950,158.0900,152.2756,41191414,0.0000
2024-01-26,146.9700,156.4000,146.2800,156.1400,150.3973,59918781,0.0000
2024-01-19,150.1500,151.5000,146.9200,147.5700,142.1425,29035899,0.9407
2024-01-12,147.9100,151.3000,147.6500,150.6000,144.1457,38977638,0.0000
2024-01-05,146.3600,149.4100,146.3100,147.4200,141.1020,27230787,0.0000
2023-12-29,145.0900,146.9600,144.9700,146.5400,140.2597,18474121,0.0000
2023-12-22,144.1700,147.4900,143.1300,145.2800,139.0537,31821120,0.0000
2023-12-15,144.8000,148.6500,142.5000,143.9600,137.7903,48711075,0.0000
2023-12-08,151.7700,152.6100,144.5200,145.1500,138.9293,38373333,0.0000
2023-12-01,151.5200,153.6300,150.0800,152.6600,146.1174,32931433,0.0000
2023-11-24,150.2100,151.7400,148.8300,151.3800,144.8923,20673777,0.0000
2023-11-17,151.4450,153.5000,150.3800,151.0700,144.5956,38039232,0.0000
2023-11-10,150.3600,151.4400,149.1200,151.4100,144.9210,29286245,0.0000
