timestamp,open,high,low,close,adjusted close,volume,dividend amount
2025-10-15,713.0100,723.9000,699.3300,717.5500,717.5500,28328319,0.0000
2025-10-10,705.1850,735.2700,690.5100,705.3000,705.3000,74205500,0.0000
2025-10-03,748.7200,750.7800,710.1800,710.5600,710.5600,73462727,0.0000
2025-09-26,781.8450,785.7300,737.3532,743.7500,743.7500,51695168,0.5250
2025-09-19,757.4700,790.8000,751.9850,778.3800,777.8463,66368903,0.0000
2025-09-12,755.9950,766.5100,743.7600,755.5900,755.0719,52736959,0.0000
2025-09-05,726.0400,761.1600,721.7306,752.4500,751.9341,38103871,0.0000
2025-08-29,754.8200,758.8800,735.3466,738.7000,738.1935,39316894,0.0000
2025-08-22,775.0850,775.8100,731.0000,754.7900,754.2725,60187591,0.0000
2025-08-15,770.0750,796.2500,764.6700,785.2300,784.6916,52495033,0.0000
2025-08-08,760.0000,783.1299,758.4100,769.3000,768.7725,53516377,0.0000
2025-08-01,715.2000,784.7500,691.2001,750.0100,749.4957,106919869,0.0000
2025-07-25,706.8000,723.6239,701.4100,712.6800,712.1913,46289604,0.0000
2025-07-18,717.6000,728.0000,691.6500,704.2800,703.7971,58119553,0.0000
2025-07-11,717.6000,737.5300,709.7000,717.5100,717.0180,49441865,0.0000
2025-07-03,744.5500,747.9000,712.8000,719.0100,718.5170,46771746,0.0000
2025-06-27,683.6900,735.4300,678.7500,733.6300,733.1270,66964199,0.0000
2025-06-20,699.3300,707.1500,678.6700,682.3500,681.8821,56393293,0.5250
2025-06-13,698.4600,708.8707,681.0100,682.8700,681.8919,49803046,0.0000
2025-06-06,644.3900,702.8060,644.2616,697.7100,696.7107,66231516,0.0000
2025-05-30,635.4100,653.3200,632.7500,647.4900,646.5626,43675628,0.0000
2025-05-23,628.2500,646.6100,622.6500,627.0600,626.1618,44482926,0.0000
2025-05-16,630.9200,662.6700,621.0300,640.3400,639.4228,85744892,0.0000
2025-05-09,591.2200,611.2959,586.5800,592.4900,591.6414,62699441,0.0000
2025-05-02,555.6400,604.3400,529.5000,597.0200,596.1649,112156295,0.0000
2025-04-25,491.3250,549.8600,479.8000,547.2700,546.4861,82748232,0.0000
2025-04-17,556.1750,557.7700,495.6300,501.4800,500.7617,63018170,0.0000
2025-04-11,485.1000,587.8900,481.9000,543.5700,542.7914,149672743,0.0000
2025-04-04,563.5000,592.6600,494.2000,504.7300,504.0071,120799303,0.0000
2025-03-28,614.9700,633.8800,573.9200,576.7400,575.9139,71755052,0.0000
2025-03-21,607.4600,613.1000,574.6600,596.2500,595.3960,105661484,0.0000
2025-03-14,608.0700,633.3300,586.5100,607.6000,606.7297,83389252,0.5250
2025-03-07,673.6750,681.2500,600.6100,625.6600,624.2245,80931122,0.0000
2025-02-28,686.2800,688.6469,641.8600,668.2000,666.6669,80779542,0.0000
2025-02-21,736.0000,737.0000,682.3600,683.5500,681.9817,67721946,0.0000
2025-02-14,718.5600,740.9100,710.0400,736.6700,734.9798,67389106,0.0000
2025-02-07,675.9100,725.0100,675.2500,714.5200,712.8806,82543532,0.0000
2025-01-31,626.6100,710.7900,625.1000,689.1800,687.5987,119381675,0.0000
2025-01-24,617.8250,652.0000,609.0082,647.4900,646.0044,52923519,0.0000
2025-01-17,607.1000,624.9700,588.5500,612.7700,611.3641,65543274,0.0000
2025-01-10,611.8250,632.1011,597.3400,615.8600,614.4470,55974643,0.0000
2025-01-03,588.7500,609.5000,583.8500,604.6300,603.2427,37164437,0.0000
2024-12-27,589.6000,607.9900,586.2500,599.8100,598.4338,29107274,0.0000
2024-12-20,629.9750,632.3700,580.0000,585.2500,583.9072,104806419,0.5000
2024-12-13,623.9250,638.4000,606.1701,620.3500,618.4313,49130163,0.0000
2024-12-06,577.5000,629.7899,575.5700,623.7700,621.8407,67143256,0.0000
2024-11-29,562.1000,578.4600,556.3900,574.3200,572.5437,38287127,0.0000
2024-11-22,557.0400,570.0000,549.0500,559.1400,557.4106,53985252,0.0000
2024-11-15,586.3600,599.6600,551.5000,554.0800,552.3663,66020965,0.0000
2024-11-08,564.1000,594.7999,555.1679,589.3400,587.5172,64214816,0.0000
2024-11-01,582.0000,601.2000,562.5600,567.1600,565.4058,92950778,0.0000
2024-10-25,576.0300,585.0000,561.5200,573.2500,571.4770,49487286,0.0000
2024-10-18,594.2200,600.1000,574.0300,576.4700,574.6870,45480023,0.0000
2024-10-11,598.2200,602.9500,581.6100,589.9500,588.1253,45728782,0.0000
2024-10-04,567.7000,596.8500,564.8000,595.9400,594.0968,60371898,0.0000
2024-09-27,569.5000,577.4000,554.1900,567.3600,565.6052,66166129,0.0000
2024-09-20,524.5400,564.5000,517.4000,561.3500,559.6138,69255730,0.5000
2024-09-13,506.1600,527.5810,495.6000,524.6200,522.5075,54044146,0.0000
2024-09-06,519.6400,525.4900,498.2500,500.2700,498.2556,44100065,0.0000
2024-08-30,527.6000,528.0000,512.4500,521.3100,519.2108,42447764,0.0000
2024-08-23,526.8700,544.2300,522.7600,528.0000,525.8739,58279624,0.0000
2024-08-16,516.8600,539.7700,509.1000,527.4200,525.2962,63214275,0.0000
2024-08-09,451.3450,518.3400,450.8000,517.7700,515.6851,92309940,0.0000
2024-08-02,469.8800,527.1709,456.7000,488.1400,486.1744,114143586,0.0000
2024-07-26,486.5750,495.2200,442.6500,465.7000,463.8248,71591230,0.0000
2024-07-19,498.6300,506.6799,459.1200,476.7900,474.8701,89108167,0.0000
2024-07-12,542.3500,542.8100,494.2300,498.8700,496.8612,70878656,0.0000
2024-07-05,504.9500,540.8700,493.1700,539.9100,537.7359,45427337,0.0000
2024-06-28,499.2000,522.8799,494.2900,504.2200,502.1897,60493720,0.0000
2024-06-21,501.6700,510.7500,492.3900,494.7800,492.7877,59258940,0.0000
2024-06-14,493.8600,514.0100,493.4100,504.1600,502.1299,53091829,0.5000
2024-06-07,470.8600,502.8200,468.2400,492.9600,490.4886,54106676,0.0000
2024-05-31,476.5750,480.8600,454.4601,466.8300,464.4896,47057019,0.0000
2024-05-24,469.9500,479.8499,461.5400,478.2200,475.8224,57338047,0.0000
2024-05-17,472.7500,482.4999,460.0800,471.9100,469.5441,65663289,0.0000
2024-05-10,455.5800,477.5000,453.3400,476.2000,473.8126,60373022,0.0000
2024-05-03,439.5600,454.1700,427.1100,451.9600,449.6941,91987468,0.0000
2024-04-26,489.7150,510.0000,414.5000,443.2900,441.0676,185705182,0.0000
2024-04-19,516.7200,518.5300,475.7300,481.0700,478.6582,75578595,0.0000
2024-04-12,529.2800,531.4899,505.8000,511.9000,509.3336,57542681,0.0000
2024-04-05,487.2000,530.7000,481.7800,527.3400,524.6962,77389395,0.0000
2024-03-28,505.7900,510.0000,485.1500,485.5800,483.1455,44788439,0.0000
2024-03-22,491.9100,515.0400,481.2800,509.5800,507.0252,52202585,0.0000
2024-03-15,497.0100,502.3100,476.0000,484.1000,481.6730,89007219,0.0000
2024-03-08,503.0000,523.5700,487.8900,505.9500,503.4134,76590861,0.0000
2024-03-01,483.4700,504.2500,479.9200,502.3000,499.7817,69243423,0.0000
2024-02-23,469.7150,494.3599,461.7900,484.0300,481.6033,70992664,0.5000
2024-02-16,468.1900,488.6200,455.0900,473.3200,470.4444,104693912,0.0000
2024-02-09,469.8800,473.5900,453.0000,468.1100,465.2661,122781818,0.0000
2024-02-02,394.9850,485.9600,387.1000,474.9900,472.1043,171972674,0.0000
2024-01-26,387.9500,396.7900,381.1601,394.1400,391.7455,77135380,0.0000
