timestamp,open,high,low,close,adjusted close,volume,dividend amount
2025-10-15,305.6000,312.1199,294.2100,305.6900,305.6900,38322213,0.0000
2025-10-10,310.1800,311.7474,300.8100,300.8900,300.8900,37816318,1.5000
2025-10-03,317.0600,318.0100,306.1400,310.0300,308.5331,41150795,0.0000
2025-09-26,309.8000,317.8100,309.5550,316.0600,314.5340,37756457,0.0000
2025-09-19,307.1700,315.8000,307.1347,314.7800,313.2602,57924596,0.0000
2025-09-12,294.8900,307.5500,291.4400,306.9100,305.4282,38613168,0.0000
2025-09-05,300.2600,305.1500,294.3100,294.3800,292.9587,29839161,0.0000
2025-08-29,296.2400,302.9500,293.5001,301.4200,299.9647,31834435,0.0000
2025-08-22,290.0000,297.1600,287.2700,296.2400,294.8097,33969628,0.0000
2025-08-15,289.4000,295.5000,287.1600,290.4900,289.0875,36165453,0.0000
2025-08-08,290.2600,295.7850,284.7060,288.7600,287.3658,34853645,0.0000
2025-08-01,297.6600,301.2931,284.2376,289.3700,287.9729,48294641,0.0000
2025-07-25,291.0000,299.5899,289.1800,298.6200,297.1782,34619229,0.0000
2025-07-18,287.0700,292.5000,283.0100,291.2700,289.8637,52312341,0.0000
2025-07-11,295.2500,296.0400,280.3100,286.8600,285.4750,51338910,0.0000
2025-07-03,290.4000,296.4000,286.5900,296.0000,294.5709,36727754,1.4000
2025-06-27,275.0600,289.4100,272.1128,287.1100,284.3788,51000096,0.0000
2025-06-20,267.0000,277.7200,266.8500,275.0000,272.3840,38861395,0.0000
2025-06-13,266.0000,269.6199,262.7100,264.9500,262.4296,36973854,0.0000
2025-06-06,263.0200,267.1200,260.3100,265.7300,263.2021,34842650,0.0000
2025-05-30,262.0400,266.7200,261.9900,264.0000,261.4886,29101617,0.0000
2025-05-23,265.5500,268.3200,256.0001,260.7100,258.2299,41231381,0.0000
2025-05-16,262.9000,269.5200,258.7000,267.5600,265.0147,44983466,0.0000
2025-05-09,251.1800,255.8800,248.8300,253.0800,250.6725,33952702,0.0000
2025-05-02,244.5600,253.6187,238.4300,252.5100,250.1079,43457407,0.0000
2025-04-25,230.6300,246.7900,226.3360,243.5500,241.2331,51188103,0.0000
2025-04-17,237.1000,239.7800,227.9300,231.9600,229.7534,42810978,0.0000
2025-04-11,205.7700,238.5750,202.1600,236.2000,233.9531,105603344,0.0000
2025-04-04,239.4100,247.2450,208.9300,210.2800,208.2796,73775587,1.4000
2025-03-28,245.4800,254.6700,241.1100,242.8500,238.9489,51496503,0.0000
2025-03-21,231.1800,242.3300,230.4550,241.6300,237.7485,57706857,0.0000
2025-03-14,236.2100,237.5100,224.2300,232.4400,228.7062,81357533,0.0000
2025-03-07,264.0000,266.3200,239.4200,242.2800,238.3881,60867330,0.0000
2025-02-28,265.4900,267.0000,253.3500,264.6500,260.3987,44596348,0.0000
2025-02-21,276.7600,280.2500,262.8400,264.2400,259.9953,41609283,0.0000
2025-02-14,276.1500,279.2334,269.5900,276.5900,272.1469,36594916,0.0000
2025-02-07,261.8300,278.5500,261.7009,275.8000,271.3696,33834010,0.0000
2025-01-31,264.1700,270.8200,262.2600,267.3000,263.0062,38532253,0.0000
2025-01-24,260.0700,267.1000,259.5037,264.8400,260.5857,41149970,0.0000
2025-01-17,239.6700,260.6200,239.0000,259.1600,254.9969,73831670,0.0000
2025-01-10,243.6950,245.6900,238.7400,239.8700,236.0168,37603306,1.2500
2025-01-03,238.7700,244.8800,237.1100,243.2800,238.1361,29306703,0.0000
2024-12-27,236.0700,243.3900,234.8800,241.1700,236.0707,22523395,0.0000
2024-12-20,240.6100,240.6700,229.5300,237.6000,232.5762,72577224,0.0000
2024-12-13,247.1300,247.9600,239.1437,239.9400,234.8667,40575767,0.0000
2024-12-06,249.5500,250.2500,242.2300,247.3600,242.1298,34995974,0.0000
2024-11-29,249.5900,254.3100,248.3400,249.7200,244.4399,27474582,0.0000
2024-11-22,247.7600,249.1500,238.6400,248.5500,243.2947,41641348,0.0000
2024-11-15,240.0000,246.4200,238.7600,245.3100,240.1232,49041630,0.0000
2024-11-08,222.6500,248.0000,219.1700,236.9800,231.9693,63771198,0.0000
2024-11-01,223.3500,226.7500,221.5800,222.9400,218.2262,35287285,0.0000
2024-10-25,225.2200,225.7000,220.8750,222.3100,217.6095,34009202,0.0000
2024-10-18,223.2000,225.9200,218.8800,225.3700,220.6048,38137994,0.0000
2024-10-11,211.0300,224.6299,208.3800,222.2900,217.5899,46012369,0.0000
2024-10-04,206.3100,211.6700,204.3400,211.2200,206.7540,40484049,1.2500
