timestamp,open,high,low,close,adjusted close,volume,dividend amount
2025-10-15,354.7400,364.2200,353.3200,361.1500,361.1500,18213843,0.0000
2025-10-10,361.0250,376.2200,352.5100,354.5000,354.5000,45757948,0.0000
2025-10-03,343.9800,368.0000,341.4500,360.2000,360.2000,45193050,0.0000
2025-09-26,334.4600,354.5000,332.6000,344.0800,344.0800,45303628,0.0000
2025-09-19,351.2550,351.7100,333.8400,336.6900,336.6900,57111747,2.2100
2025-09-12,319.7100,362.3100,313.8001,352.5100,350.2848,115611552,0.0000
2025-09-05,308.3050,317.9400,303.7000,315.3900,313.3991,41654043,0.0000
2025-08-29,308.4900,310.0000,294.2001,309.8700,307.9140,58503364,0.0000
2025-08-22,313.1750,316.3999,295.7000,307.4200,305.4794,106917060,0.0000
2025-08-15,253.8700,310.3000,252.1400,304.0100,302.0909,136677034,0.0000
2025-08-08,238.2400,253.1599,236.9526,250.8900,249.3063,75725890,0.0000
2025-08-01,283.5000,285.0000,234.6000,237.7700,236.2691,149453200,0.0000
2025-07-25,284.6400,292.6400,278.2200,281.0600,279.2858,77102454,0.0000
2025-07-18,301.6400,304.0400,280.8100,282.6500,280.8658,66186884,0.0000
2025-07-11,308.0000,308.6050,296.6000,304.1000,302.1804,52625578,0.0000
2025-07-03,308.9950,326.5500,306.3401,308.5500,306.6023,52277929,0.0000
2025-06-27,301.9000,310.4500,295.5200,309.1100,307.1587,51615260,0.0000
2025-06-20,313.0000,313.2700,301.5907,302.0100,300.1036,54217464,2.2100
2025-06-13,305.0350,318.8000,300.5900,313.5300,309.3289,67985344,0.0000
2025-06-06,303.1200,313.5500,294.1100,303.2200,299.1570,69352476,0.0000
2025-05-30,299.5000,305.6400,289.1300,301.9100,297.8646,68830523,0.0000
2025-05-23,304.7750,324.6400,291.6400,295.5700,291.6095,193551818,0.0000
2025-05-16,381.0000,387.2100,248.8800,291.9100,287.9986,303456191,0.0000
2025-05-09,399.1200,409.7000,378.5400,380.6400,375.5396,40136472,0.0000
2025-05-02,419.7500,424.1200,393.1100,399.9200,394.5613,46425906,0.0000
2025-04-25,449.7600,453.4999,412.0200,418.6400,413.0304,48425286,0.0000
2025-04-17,595.0000,595.6300,447.1000,454.1100,448.0252,42022813,0.0000
2025-04-11,513.4000,606.3600,503.5900,599.4700,591.4374,46578287,0.0000
2025-04-04,519.1800,551.7410,516.8000,525.0500,518.0146,26957201,0.0000
2025-03-28,515.0800,522.9500,511.1200,516.0400,509.1253,15312509,0.0000
2025-03-21,487.5100,519.0000,485.9450,516.8500,509.9245,27297883,0.0000
2025-03-14,492.2800,497.8500,475.0000,488.6500,482.1023,19365391,2.1000
2025-03-07,474.3700,499.9200,465.2075,493.4800,484.7478,25599515,0.0000
2025-02-28,466.6750,476.3600,450.0700,474.9600,466.5555,31491785,0.0000
2025-02-21,510.9400,516.0000,438.5000,466.4200,458.1667,37148769,0.0000
2025-02-14,527.6700,547.5400,522.9100,523.5100,514.2464,16174868,0.0000
2025-02-07,542.0000,553.9100,521.9100,527.0300,517.7042,18851193,0.0000
2025-01-31,539.9800,551.9050,534.0100,542.4900,532.8906,17208658,0.0000
2025-01-24,514.0500,534.6300,512.8200,532.5100,523.0872,17690186,0.0000
2025-01-17,535.0450,547.4000,502.8000,509.7600,500.7397,31110195,0.0000
2025-01-10,513.0000,535.4500,509.5123,520.6900,511.4763,17968641,0.0000
2025-01-03,506.8600,516.2900,500.6600,513.0000,503.9224,16881237,0.0000
2024-12-27,500.7600,513.1800,499.0500,509.9900,500.9657,12970156,0.0000
2024-12-20,518.0000,521.7000,475.8200,500.1300,491.2801,51535207,0.0000
2024-12-13,552.0000,567.7499,510.7200,520.4800,511.2701,41014931,2.1000
2024-12-06,614.0000,622.8300,544.1401,549.6200,537.8796,28789880,0.0000
2024-11-29,597.5800,617.4500,595.0100,610.2000,597.1656,12120701,0.0000
2024-11-22,589.4400,604.0000,576.7700,590.8700,578.2485,15625288,0.0000
2024-11-15,616.8950,630.7300,588.9900,592.2300,579.5794,15725756,0.0000
2024-11-08,566.7400,619.8000,554.4000,615.8100,602.6557,20986323,0.0000
2024-11-01,566.2500,570.3250,560.6550,567.5600,555.4364,11788947,0.0000
2024-10-25,569.6400,579.2750,560.0000,564.5600,552.5005,13628071,0.0000
2024-10-18,599.1100,608.6300,543.0000,569.6100,557.4426,28766094,0.0000
2024-10-11,588.7900,601.5225,579.5600,598.0500,585.2751,11083404,0.0000
2024-10-04,583.5000,604.5200,578.7400,591.2000,578.5714,14434585,0.0000
2024-09-27,576.4900,586.7100,566.0000,581.8500,569.4211,13971745,0.0000
2024-09-20,595.0000,598.7900,569.6500,575.0000,562.7175,17297353,2.1000
2024-09-13,598.3200,604.7992,575.2700,594.3200,579.5589,15476508,0.0000
2024-09-06,592.5200,607.9400,589.6700,596.8800,582.0553,11035622,0.0000
2024-08-30,588.0500,593.2550,583.7800,590.2000,575.5412,9937183,0.0000
2024-08-23,578.0800,585.2050,570.6200,584.5100,569.9926,11028493,0.0000
2024-08-16,562.3200,583.3400,561.0500,577.6800,563.3322,12727196,0.0000
2024-08-09,582.1200,586.8200,557.0250,558.7600,544.8821,17962413,0.0000
2024-08-02,565.7100,591.5400,561.7600,589.8300,575.1804,20592271,0.0000
2024-07-26,563.0500,579.1300,552.8102,569.7200,555.5699,15624080,0.0000
2024-07-19,524.2400,581.5000,513.8000,565.3300,551.2889,37646014,0.0000
2024-07-12,489.1900,514.5700,486.0900,511.5300,498.8252,16804811,0.0000
2024-07-05,506.7450,508.9100,484.5000,488.0100,475.8893,13573518,0.0000
2024-06-28,488.8600,509.4000,480.6000,509.2600,496.6115,37229015,0.0000
2024-06-21,491.3300,493.1200,478.1100,482.5900,470.6039,18134077,2.1000
2024-06-14,491.0000,502.0000,484.3800,497.1200,482.7011,20120900,0.0000
2024-06-07,494.1300,509.1000,490.4200,490.6900,476.4576,14274017,0.0000
2024-05-31,506.6500,506.6500,473.2700,495.3700,481.0019,22300071,0.0000
2024-05-24,524.6300,526.2800,507.5200,508.1700,493.4306,12881435,0.0000
2024-05-17,512.0500,528.1600,507.3000,524.6300,509.4132,14699006,0.0000
2024-05-10,492.4800,513.5750,492.0000,512.8100,497.9360,13988316,0.0000
2024-05-03,495.7100,497.3500,477.0664,492.4500,478.1665,14338808,0.0000
2024-04-26,497.7800,499.4200,480.7100,495.3500,480.9824,19125425,0.0000
2024-04-19,442.0000,507.3000,441.9900,501.1300,486.5948,41452115,0.0000
2024-04-12,455.9700,459.7600,436.3800,439.2000,426.4611,24396094,0.0000
2024-04-05,494.4700,495.7800,449.6000,455.7400,442.5213,29826977,0.0000
2024-03-28,490.6000,495.8700,484.0700,494.7000,480.3513,12372648,0.0000
2024-03-22,492.1000,496.2000,486.3750,490.0700,475.8556,15571220,0.0000
2024-03-15,477.0000,496.0000,476.0000,490.8200,476.5838,20858399,0.0000
2024-03-08,483.2400,487.0400,468.1900,476.5700,462.7471,25889113,1.8800
2024-03-01,528.3200,532.8100,477.2500,489.5300,473.4635,29796305,0.0000
2024-02-23,524.2100,530.4950,517.5350,527.2400,509.9358,10385276,0.0000
2024-02-16,518.2200,526.9300,512.8100,521.5500,504.4326,12976530,0.0000
2024-02-09,509.9600,522.1600,500.0500,518.2200,501.2119,16559562,0.0000
2024-02-02,503.1100,515.0000,499.2200,510.2300,493.4841,22890526,0.0000
2024-01-26,503.9400,521.7300,479.0000,503.2000,486.6848,32347101,0.0000
2024-01-19,523.7100,530.6550,497.4600,503.5600,487.0330,21038650,0.0000
2024-01-12,539.4000,541.2000,513.1300,521.5100,504.3939,16647296,0.0000
2024-01-05,526.8400,549.0000,526.6700,537.3800,519.7430,12115389,0.0000
2023-12-29,519.8800,528.2400,517.9700,526.4700,509.1911,7322704,0.0000
2023-12-22,529.1100,531.4700,515.8700,520.3100,503.2333,14999398,0.0000
2023-12-15,549.7600,550.0000,522.9600,531.1200,513.6885,23655125,0.0000
2023-12-08,548.2600,552.5300,543.0351,549.7700,531.7264,12140076,0.0000
2023-12-01,547.1000,554.7000,528.6500,547.1600,529.2021,20668461,1.8800
2023-11-24,533.6100,547.5900,531.8000,547.1000,527.3322,8003777,0.0000
2023-11-17,541.1500,544.8600,528.3400,536.2900,516.9127,11472876,0.0000
2023-11-10,531.6300,542.6800,530.0500,541.2100,521.6550,11359807,0.0000
2023-11-03,525.0000,536.8400,522.9400,530.9000,511.7175,12858220,0.0000
2023-10-27,527.0300,532.3600,520.0800,524.6600,505.7030,11977433,0.0000
2023-10-20,543.1800,546.7800,526.7700,527.0300,507.9873,14127942,0.0000
2023-10-13,521.1500,544.4600,520.2300,539.4000,519.9104,15240098,0.0000
