timestamp,open,high,low,close,adjusted close,volume,dividend amount
2025-10-15,423.5300,440.5100,417.8600,435.1500,435.1500,223780408,0.0000
2025-10-10,440.7500,453.5500,411.4500,413.4900,413.4900,440260886,0.0000
2025-10-03,444.3500,470.7500,416.5750,429.8300,429.8300,522168885,0.0000
2025-09-26,431.1100,444.9800,419.0800,440.4000,440.4000,472039624,0.0000
2025-09-19,423.1300,432.2199,402.4300,426.0700,426.0700,557828463,0.0000
2025-09-12,354.6400,396.6899,343.8200,395.9400,395.9400,473058361,0.0000
2025-09-05,328.2300,355.8700,325.6000,350.8400,350.8400,316331664,0.0000
2025-08-29,338.9000,355.3900,331.7000,333.8700,333.8700,377889483,0.0000
2025-08-22,329.6200,340.5500,314.6000,340.0100,340.0100,360155114,0.0000
2025-08-15,335.0000,348.9800,327.0200,330.5600,330.5600,403169631,0.0000
2025-08-08,309.0800,335.1500,303.0001,329.6500,329.6500,373027753,0.0000
2025-08-01,318.4500,330.4900,297.8200,302.6300,302.6300,458356923,0.0000
2025-07-25,334.4000,338.0000,300.4100,316.0600,316.0600,550885974,0.0000
2025-07-18,317.7300,330.9000,310.5000,329.6500,329.6500,421062425,0.0000
2025-07-11,291.3700,314.0900,288.7701,313.5100,313.5100,493613175,0.0000
2025-07-03,319.9000,325.5799,293.2100,315.3500,315.3500,399306778,0.0000
2025-06-27,327.5400,357.5400,317.4950,323.6300,323.6300,594806066,0.0000
2025-06-20,331.2900,332.3600,314.7400,322.1600,322.1600,376034221,0.0000
2025-06-13,285.9550,335.5000,281.8500,325.3100,325.3100,648868571,0.0000
2025-06-06,343.5000,355.4000,273.2100,295.1400,295.1400,737676788,0.0000
2025-05-30,347.3500,367.7100,345.2900,346.4600,346.4600,423571327,0.0000
2025-05-23,336.3000,354.9899,331.3900,339.3400,339.3400,504708479,0.0000
2025-05-16,321.9900,351.6200,311.5000,349.9800,349.9800,580594760,0.0000
2025-05-09,284.5700,307.0400,271.0000,298.2600,298.2600,473144365,0.0000
2025-05-02,288.9800,294.8600,270.7800,287.2100,287.2100,603713038,0.0000
2025-04-25,230.2600,286.8500,222.7900,284.9500,284.9500,631033245,0.0000
2025-04-17,258.3600,261.8000,233.8900,241.3700,241.3700,375513071,0.0000
2025-04-11,223.7800,274.6900,214.2500,252.3100,252.3100,885161310,0.0000
2025-04-04,249.3100,284.9900,236.0000,239.4300,239.4300,810687308,0.0000
2025-03-28,258.0750,291.8500,256.3300,263.5500,263.5500,762077379,0.0000
2025-03-21,245.0550,249.5200,222.2800,248.7100,248.7100,567128908,0.0000
2025-03-14,252.5400,253.3700,217.0200,249.9800,249.9800,717205710,0.0000
2025-03-07,300.3400,303.9400,250.7300,262.6700,262.6700,537122156,0.0000
2025-02-28,338.1400,342.3973,273.6000,292.9800,292.9800,527844539,0.0000
2025-02-21,355.0100,367.3400,334.4200,337.8000,337.8000,238750078,0.0000
2025-02-14,356.2100,362.7000,325.1000,355.8400,355.8400,459159830,0.0000
2025-02-07,386.6800,394.0000,360.3400,361.6200,361.6200,356635566,0.0000
2025-01-31,394.8000,419.9900,384.4100,404.6000,404.6000,356730932,0.0000
2025-01-24,432.6400,433.2000,405.7800,406.5800,406.5800,255401977,0.0000
2025-01-17,383.2100,439.7400,380.0700,426.5000,426.5000,396847556,0.0000
2025-01-10,423.2000,426.4300,377.2900,394.7400,394.7400,296542197,0.0000
2025-01-03,419.4000,427.9300,373.0400,410.4400,410.4400,346900211,0.0000
2024-12-27,431.0000,465.3299,415.4112,431.6600,431.6600,291567836,0.0000
2024-12-20,441.0900,488.5399,417.6400,421.0600,421.0600,645429899,0.0000
2024-12-13,397.6100,436.3000,378.0100,436.2300,436.2300,474962693,0.0000
2024-12-06,352.3800,389.4900,348.2000,389.2200,389.2200,349923951,0.0000
2024-11-29,360.1400,361.9300,326.5900,345.1600,345.1600,253250816,0.0000
2024-11-22,340.7300,361.5300,330.0100,352.5600,352.5600,428892998,0.0000
2024-11-15,346.3000,358.6400,309.2200,320.7200,320.7200,726819635,0.0000
2024-11-08,244.5600,328.7100,238.8800,321.2200,321.2200,625405564,0.0000
2024-11-01,270.0000,273.5360,246.6300,248.9800,248.9800,366288979,0.0000
2024-10-25,218.9000,269.4900,212.1100,269.1900,269.1900,537640455,0.0000
2024-10-18,220.1300,224.2600,213.7400,220.7000,220.7000,299317185,0.0000
2024-10-11,249.0000,249.8300,214.3800,217.8000,217.8000,416421896,0.0000
2024-10-04,259.0400,264.8600,237.8100,250.0800,250.0800,429710449,0.0000
2024-09-27,242.6100,261.7500,241.9200,260.4600,260.4600,378582771,0.0000
2024-09-20,229.3000,244.2400,223.5300,238.2500,238.2500,401668481,0.0000
